# Dognverdier for vannforing, sygna. Stasjon 22.22.0 (Sogne), parameter 1001.
# Aggregert fra timesverdier. Dognet gaar fra 06 UTC dagen for
# til 06 UTC paa datoen - samme vindu som nedborfilene (PT6H).
# timer = antall timesverdier bak dognet, maks 24.
# Kilde: NVE HydAPI.
dato;vf_snitt;vf_min;vf_maks;timer
2016-05-01;10.297;4.702;16.917;24
2016-05-02;11.994;8.538;16.439;24
2016-05-03;7.856;7.206;8.936;24
2016-05-04;11.793;9.173;13.282;24
2016-05-05;8.726;7.193;10.880;24
2016-05-06;6.278;5.589;7.092;24
2016-05-07;5.049;4.607;5.537;24
2016-05-08;4.244;3.929;4.573;24
2016-05-09;3.645;3.431;3.906;24
2016-05-10;3.271;3.039;3.452;24
2016-05-11;2.838;2.675;3.019;24
2016-05-12;2.512;2.367;2.648;24
2016-05-13;2.257;2.157;2.359;24
2016-05-14;2.135;2.114;2.190;24
2016-05-15;2.219;2.176;2.248;24
2016-05-16;2.056;1.952;2.165;24
2016-05-17;1.848;1.758;1.944;24
2016-05-18;1.673;1.597;1.747;24
2016-05-19;1.540;1.493;1.590;24
2016-05-20;1.445;1.393;1.488;24
2016-05-21;1.451;1.392;1.476;24
2016-05-22;1.878;1.421;2.523;24
2016-05-23;6.729;2.588;14.263;24
2016-05-24;10.889;7.479;14.590;24
2016-05-25;6.030;5.034;7.337;24
2016-05-26;4.368;3.847;4.965;24
2016-05-27;3.465;3.146;3.816;24
2016-05-28;2.895;2.686;3.125;24
2016-05-29;2.501;2.336;2.676;24
2016-05-30;2.205;2.114;2.323;24
2016-05-31;3.005;2.167;4.745;24
2016-06-01;5.157;4.355;5.698;24
2016-06-02;3.672;3.180;4.287;24
2016-06-03;2.828;2.551;3.151;24
2016-06-04;2.335;2.142;2.534;24
2016-06-05;1.972;1.828;2.128;24
2016-06-06;1.711;1.603;1.821;24
2016-06-07;1.535;1.465;1.601;24
2016-06-08;1.417;1.380;1.459;24
2016-06-09;1.293;1.228;1.379;24
2016-06-10;1.168;1.127;1.224;24
2016-06-11;1.076;1.039;1.122;24
2016-06-12;1.060;1.034;1.085;24
2016-06-13;1.035;0.999;1.081;24
2016-06-14;0.961;0.923;0.996;24
2016-06-15;0.899;0.878;0.922;24
2016-06-16;0.916;0.886;1.079;24
2016-06-17;1.530;1.098;2.234;24
2016-06-18;2.140;1.900;2.825;24
2016-06-19;2.519;2.018;3.008;24
2016-06-20;1.749;1.557;1.990;24
2016-06-21;6.431;1.534;13.671;24
2016-06-22;9.281;6.031;13.540;24
2016-06-23;4.745;3.959;5.874;24
2016-06-24;3.780;3.595;3.909;24
2016-06-25;4.028;3.791;4.425;24
2016-06-26;4.014;3.623;4.424;24
2016-06-27;5.857;3.703;8.562;24
2016-06-28;7.426;7.061;8.378;24
2016-06-29;6.541;5.454;7.307;24
2016-06-30;5.211;4.860;6.678;24
2016-07-01;15.681;7.122;20.061;24
2016-07-02;17.288;14.362;21.163;24
2016-07-03;19.447;17.698;21.045;24
2016-07-04;13.902;10.748;17.351;24
2016-07-05;8.740;7.271;10.539;24
2016-07-06;6.262;5.506;7.169;24
2016-07-07;4.897;4.364;5.455;24
2016-07-08;3.980;3.698;4.329;24
2016-07-09;3.447;3.197;3.684;24
2016-07-10;2.932;2.718;3.173;24
2016-07-11;2.725;2.672;2.816;24
2016-07-12;3.105;2.647;3.936;24
2016-07-13;3.676;3.252;3.985;24
2016-07-14;2.896;2.654;3.216;24
2016-07-15;2.894;2.610;3.132;24
2016-07-16;2.610;2.396;2.842;24
2016-07-17;2.208;2.032;2.382;24
2016-07-18;1.906;1.784;2.025;24
2016-07-19;1.691;1.597;1.777;24
2016-07-20;1.524;1.449;1.590;24
2016-07-21;1.387;1.321;1.443;24
2016-07-22;1.295;1.239;1.328;24
2016-07-23;1.294;1.230;1.482;24
2016-07-24;1.374;1.310;1.431;24
2016-07-25;1.230;1.151;1.304;24
2016-07-26;1.158;1.132;1.179;24
2016-07-27;1.314;1.181;1.454;24
2016-07-28;1.756;1.487;2.157;24
2016-07-29;3.000;2.194;3.425;24
2016-07-30;2.893;2.654;3.571;24
2016-07-31;3.791;3.272;4.109;24
2016-08-01;2.774;2.420;3.223;24
2016-08-02;2.206;1.998;2.397;24
2016-08-03;1.834;1.690;1.984;24
2016-08-04;2.113;1.638;2.703;24
2016-08-05;6.831;2.770;9.351;24
2016-08-06;9.336;7.674;10.322;24
2016-08-07;6.020;4.904;7.491;24
2016-08-08;4.646;4.407;4.869;24
2016-08-09;10.661;4.670;14.902;24
2016-08-10;9.332;7.090;12.789;24
2016-08-11;6.192;5.427;6.975;24
2016-08-12;4.702;4.151;5.364;24
2016-08-13;4.014;3.958;4.118;24
2016-08-14;3.838;3.618;4.012;24
2016-08-15;3.337;3.056;3.598;24
2016-08-16;2.791;2.565;3.038;24
2016-08-17;2.358;2.191;2.543;24
2016-08-18;2.059;1.931;2.183;24
2016-08-19;1.819;1.715;1.924;24
2016-08-20;1.626;1.544;1.705;24
2016-08-21;1.578;1.516;1.638;24
2016-08-22;2.026;1.649;2.448;24
2016-08-23;2.747;2.419;3.233;24
2016-08-24;2.854;2.474;3.233;24
2016-08-25;2.241;2.073;2.456;24
2016-08-26;2.128;1.985;2.534;24
2016-08-27;3.775;2.605;4.647;24
2016-08-28;3.544;3.009;4.253;24
2016-08-29;2.696;2.488;2.984;24
2016-08-30;2.375;2.256;2.479;24
2016-08-31;2.071;1.919;2.242;24
2017-05-01;5.158;4.372;6.230;24
2017-05-02;3.874;3.476;4.328;24
2017-05-03;3.185;2.924;3.453;24
2017-05-04;2.686;2.503;2.894;24
2017-05-05;2.341;2.199;2.487;24
2017-05-06;2.080;1.978;2.185;24
2017-05-07;1.884;1.802;1.970;24
2017-05-08;1.726;1.656;1.796;24
2017-05-09;1.590;1.533;1.650;24
2017-05-10;1.502;1.482;1.532;24
2017-05-11;1.554;1.477;1.680;24
2017-05-12;2.096;1.693;2.290;24
2017-05-13;1.965;1.848;2.129;24
2017-05-14;1.872;1.798;1.999;24
2017-05-15;2.723;2.025;3.377;24
2017-05-16;2.900;2.649;3.279;24
2017-05-17;5.617;2.658;10.345;24
2017-05-18;10.626;9.753;11.361;24
2017-05-19;13.414;10.453;14.896;24
2017-05-20;10.118;8.114;12.774;24
2017-05-21;7.155;6.739;8.008;24
2017-05-22;6.322;5.689;6.778;24
2017-05-23;5.095;4.608;5.629;24
2017-05-24;4.227;3.898;4.581;24
2017-05-25;3.605;3.325;3.869;24
2017-05-26;3.072;2.849;3.297;24
2017-05-27;2.655;2.488;2.833;24
2017-05-28;2.330;2.185;2.472;24
2017-05-29;2.076;1.984;2.176;24
2017-05-30;1.904;1.821;1.978;24
2017-05-31;1.744;1.674;1.815;24
2017-06-01;1.654;1.625;1.710;24
2017-06-02;1.576;1.499;1.631;24
2017-06-03;1.467;1.443;1.493;24
2017-06-04;1.451;1.437;1.470;24
2017-06-05;1.480;1.454;1.500;24
2017-06-06;1.393;1.336;1.449;24
2017-06-07;1.347;1.293;1.460;24
2017-06-08;2.689;1.471;6.649;24
2017-06-09;7.881;5.910;9.632;24
2017-06-10;9.638;5.455;18.527;24
2017-06-11;16.800;11.623;20.370;24
2017-06-12;9.324;7.922;11.351;24
2017-06-13;6.943;6.301;7.831;24
2017-06-14;5.533;4.854;6.257;24
2017-06-15;4.326;3.907;4.801;24
2017-06-16;3.636;3.500;3.877;24
2017-06-17;4.797;3.601;5.646;24
2017-06-18;3.975;3.446;4.695;24
2017-06-19;3.217;2.979;3.417;24
2017-06-20;2.638;2.346;2.959;24
2017-06-21;2.151;1.984;2.341;24
2017-06-22;1.856;1.746;1.971;24
2017-06-23;1.681;1.625;1.745;24
2017-06-24;1.617;1.597;1.641;24
2017-06-25;1.602;1.550;1.636;24
2017-06-26;1.530;1.487;1.575;24
2017-06-27;1.461;1.421;1.491;24
2017-06-28;1.331;1.244;1.415;24
2017-06-29;1.187;1.137;1.238;24
2017-06-30;1.110;1.080;1.136;24
2017-07-01;1.030;0.991;1.076;24
2017-07-02;0.939;0.907;0.987;24
2017-07-03;0.862;0.834;0.905;24
2017-07-04;0.804;0.789;0.831;24
2017-07-05;0.762;0.750;0.788;24
2017-07-06;0.727;0.712;0.748;24
2017-07-07;0.673;0.649;0.710;24
2017-07-08;0.662;0.646;0.695;24
2017-07-09;0.658;0.627;0.686;24
2017-07-10;0.615;0.604;0.633;24
2017-07-11;0.686;0.603;0.767;24
2017-07-12;0.710;0.704;0.718;24
2017-07-13;0.718;0.711;0.726;24
2017-07-14;0.691;0.667;0.708;24
2017-07-15;0.714;0.637;0.851;24
2017-07-16;0.652;0.607;0.810;24
2017-07-17;0.690;0.627;0.795;24
2017-07-18;0.608;0.594;0.626;24
2017-07-19;0.576;0.560;0.594;24
2017-07-20;0.539;0.524;0.557;24
2017-07-21;0.673;0.501;1.434;24
2017-07-22;1.764;1.544;2.026;24
2017-07-23;3.363;2.032;3.940;24
2017-07-24;2.675;2.405;3.125;24
2017-07-25;2.230;2.059;2.395;24
2017-07-26;1.886;1.740;2.040;24
2017-07-27;1.606;1.510;1.728;24
2017-07-28;1.822;1.505;2.255;24
2017-07-29;2.422;2.305;2.519;24
2017-07-30;3.518;2.413;5.885;24
2017-07-31;7.642;6.189;10.482;24
2017-08-01;8.989;7.302;10.798;24
2017-08-02;6.342;5.964;7.182;24
2017-08-03;7.538;6.337;9.316;24
2017-08-04;17.864;9.160;33.943;24
2017-08-05;33.666;31.856;36.038;24
2017-08-06;24.361;17.087;32.497;24
2017-08-07;13.079;10.114;16.672;24
2017-08-08;11.083;9.445;13.915;24
2017-08-09;12.148;10.128;13.889;24
2017-08-10;9.387;8.892;10.271;24
2017-08-11;9.338;7.798;10.442;24
2017-08-12;6.665;5.830;7.687;24
2017-08-13;5.238;4.733;5.758;24
2017-08-14;4.258;3.839;4.696;24
2017-08-15;3.504;3.227;3.815;24
2017-08-16;3.116;3.031;3.229;24
2017-08-17;4.027;3.321;4.348;24
2017-08-18;5.497;3.511;12.211;24
2017-08-19;13.140;10.512;14.864;24
2017-08-20;10.336;9.569;11.384;24
2017-08-21;10.628;9.301;11.407;24
2017-08-22;7.818;6.658;9.173;24
2017-08-23;5.758;5.062;6.563;24
2017-08-24;4.554;4.155;5.012;24
2017-08-25;4.006;3.958;4.118;24
2017-08-26;4.304;4.050;4.567;24
2017-08-27;3.795;3.589;4.125;24
2017-08-28;3.325;3.099;3.569;24
2017-08-29;2.908;2.757;3.081;24
2017-08-30;2.669;2.581;2.743;24
2017-08-31;2.474;2.367;2.573;24
2018-05-01;6.960;5.477;13.808;24
2018-05-02;20.017;15.285;22.691;24
2018-05-03;12.953;10.609;16.564;24
2018-05-04;12.957;10.555;14.710;24
2018-05-05;10.365;8.733;12.583;24
2018-05-06;7.668;6.824;8.639;24
2018-05-07;6.137;5.566;6.767;24
2018-05-08;5.271;4.941;5.526;24
2018-05-09;4.561;4.232;4.903;24
2018-05-10;3.949;3.688;4.208;24
2018-05-11;3.996;3.582;5.132;24
2018-05-12;5.638;4.881;6.201;24
2018-05-13;4.291;3.875;4.813;24
2018-05-14;3.579;3.334;3.847;24
2018-05-15;3.120;2.925;3.317;24
2018-05-16;2.735;2.581;2.908;24
2018-05-17;2.440;2.306;2.567;24
2018-05-18;2.178;2.066;2.293;24
2018-05-19;1.953;1.858;2.058;24
2018-05-20;1.773;1.691;1.848;24
2018-05-21;1.618;1.555;1.684;24
2018-05-22;1.493;1.422;1.549;24
2018-05-23;1.359;1.305;1.415;24
2018-05-24;1.271;1.219;1.304;24
2018-05-25;1.174;1.137;1.218;24
2018-05-26;1.090;1.062;1.135;24
2018-05-27;1.020;0.994;1.057;24
2018-05-28;0.959;0.935;0.988;24
2018-05-29;1.099;0.958;1.170;24
2018-05-30;1.191;1.165;1.209;24
2018-05-31;1.098;1.013;1.184;24
2018-06-01;0.949;0.903;1.004;24
2018-06-02;0.860;0.839;0.898;24
2018-06-03;0.806;0.781;0.838;24
2018-06-04;0.741;0.717;0.780;24
2018-06-05;0.704;0.689;0.725;24
2018-06-06;0.672;0.653;0.696;24
2018-06-07;0.646;0.610;0.686;24
2018-06-08;0.589;0.578;0.604;24
2018-06-09;0.562;0.554;0.578;24
2018-06-10;0.551;0.545;0.554;24
2018-06-11;0.569;0.542;0.610;24
2018-06-12;0.570;0.560;0.581;24
2018-06-13;0.544;0.528;0.559;24
2018-06-14;0.519;0.509;0.538;24
2018-06-15;0.816;0.510;1.060;24
2018-06-16;0.953;0.922;0.995;24
2018-06-17;0.904;0.831;1.007;24
2018-06-18;1.383;0.969;1.828;24
2018-06-19;1.987;1.839;2.131;24
2018-06-20;1.540;1.319;1.809;24
2018-06-21;1.799;1.301;2.511;24
2018-06-22;2.584;2.199;2.763;24
2018-06-23;1.765;1.471;2.151;24
2018-06-24;1.296;1.160;1.454;24
2018-06-25;1.061;0.982;1.150;24
2018-06-26;0.913;0.858;0.974;24
2018-06-27;0.813;0.776;0.854;24
2018-06-28;0.731;0.704;0.770;24
2018-06-29;0.663;0.639;0.701;24
2018-06-30;0.598;0.581;0.636;24
2018-07-01;0.553;0.533;0.581;24
2018-07-02;0.509;0.493;0.533;24
2018-07-03;0.475;0.467;0.493;24
2018-07-04;0.452;0.436;0.465;24
2018-07-05;0.425;0.407;0.452;24
2018-07-06;0.407;0.397;0.420;24
2018-07-07;0.389;0.373;0.412;24
2018-07-08;0.355;0.343;0.371;24
2018-07-09;0.346;0.337;0.357;24
2018-07-10;0.338;0.324;0.355;24
2018-07-11;0.318;0.304;0.343;24
2018-07-12;0.307;0.298;0.316;24
2018-07-13;0.306;0.298;0.312;24
2018-07-14;0.300;0.290;0.310;24
2018-07-15;0.278;0.268;0.300;24
2018-07-16;0.266;0.255;0.277;24
2018-07-17;0.258;0.247;0.271;24
2018-07-18;0.246;0.233;0.256;24
2018-07-19;0.237;0.229;0.249;24
2018-07-20;0.220;0.212;0.233;24
2018-07-21;0.212;0.206;0.222;24
2018-07-22;0.205;0.199;0.211;24
2018-07-23;0.193;0.187;0.200;24
2018-07-24;0.186;0.182;0.190;24
2018-07-25;0.180;0.169;0.188;24
2018-07-26;0.173;0.159;0.185;24
2018-07-27;0.181;0.174;0.195;24
2018-07-28;0.185;0.179;0.194;24
2018-07-29;0.248;0.178;0.361;24
2018-07-30;0.377;0.343;0.411;24
2018-07-31;0.339;0.330;0.349;24
2018-08-01;0.454;0.345;0.604;24
2018-08-02;0.510;0.490;0.548;24
2018-08-03;0.505;0.492;0.515;24
2018-08-04;0.454;0.417;0.490;24
2018-08-05;0.378;0.357;0.413;24
2018-08-06;0.354;0.344;0.361;24
2018-08-07;0.349;0.334;0.384;24
2018-08-08;0.322;0.317;0.332;24
2018-08-09;0.360;0.339;0.407;24
2018-08-10;0.379;0.333;0.551;24
2018-08-11;1.254;0.581;2.949;24
2018-08-12;2.253;1.550;3.022;24
2018-08-13;1.232;1.018;1.515;24
2018-08-14;0.892;0.803;1.008;24
2018-08-15;0.720;0.656;0.796;24
2018-08-16;0.625;0.595;0.657;24
2018-08-17;0.915;0.664;1.742;24
2018-08-18;3.096;1.939;3.605;24
2018-08-19;2.316;2.122;2.768;24
2018-08-20;2.192;2.003;2.291;24
2018-08-21;1.740;1.527;1.973;24
2018-08-22;1.370;1.275;1.509;24
2018-08-23;1.364;1.351;1.383;24
2018-08-24;1.451;1.388;1.486;24
2018-08-25;1.396;1.330;1.468;24
2018-08-26;1.248;1.184;1.326;24
2018-08-27;1.102;1.036;1.175;24
2018-08-28;3.207;1.037;5.753;24
2018-08-29;4.728;3.598;5.778;24
2018-08-30;3.012;2.744;3.523;24
2018-08-31;3.134;2.752;3.370;24
2019-05-01;3.405;3.021;3.875;24
2019-05-02;2.708;2.449;2.993;24
2019-05-03;2.339;2.293;2.432;24
2019-05-04;2.171;2.038;2.279;24
2019-05-05;1.914;1.802;2.025;24
2019-05-06;1.698;1.619;1.791;24
2019-05-07;1.537;1.431;1.609;24
2019-05-08;1.354;1.299;1.422;24
2019-05-09;1.279;1.250;1.361;24
2019-05-10;2.450;1.408;4.214;24
2019-05-11;6.790;4.521;7.578;24
2019-05-12;5.530;4.471;6.763;24
2019-05-13;3.840;3.364;4.405;24
2019-05-14;3.200;3.063;3.342;24
2019-05-15;2.831;2.622;3.046;24
2019-05-16;2.440;2.278;2.606;24
2019-05-17;2.132;2.004;2.263;24
2019-05-18;1.897;1.835;1.992;24
2019-05-19;1.760;1.698;1.840;24
2019-05-20;1.668;1.631;1.696;24
2019-05-21;1.551;1.466;1.624;24
2019-05-22;2.143;1.406;5.463;24
2019-05-23;8.409;6.119;10.061;24
2019-05-24;6.015;5.441;7.733;24
2019-05-25;13.243;8.346;15.615;24
2019-05-26;8.762;6.900;11.259;24
2019-05-27;5.956;5.179;6.826;24
2019-05-28;4.572;3.979;5.120;24
2019-05-29;3.729;3.382;3.957;24
2019-05-30;3.117;2.973;3.361;24
2019-05-31;3.574;3.107;4.051;24
2019-06-01;3.721;3.484;4.050;24
2019-06-02;3.464;3.392;3.539;24
2019-06-03;3.253;3.011;3.492;24
2019-06-04;2.899;2.759;2.995;24
2019-06-05;2.591;2.440;2.797;24
2019-06-06;4.196;2.854;5.533;24
2019-06-07;4.909;4.719;5.460;24
2019-06-08;4.724;4.180;5.035;24
2019-06-09;4.546;3.961;7.207;24
2019-06-10;14.384;8.097;16.618;24
2019-06-11;10.953;8.268;14.584;24
2019-06-12;9.781;7.137;18.796;24
2019-06-13;23.674;19.657;26.590;24
2019-06-14;16.275;14.200;19.192;24
2019-06-15;13.877;12.840;14.425;24
2019-06-16;10.502;8.898;12.607;24
2019-06-17;8.025;7.207;8.811;24
2019-06-18;6.351;5.731;7.128;24
2019-06-19;5.197;4.740;5.691;24
2019-06-20;4.661;4.385;5.087;24
2019-06-21;5.843;5.190;6.207;24
2019-06-22;4.975;4.650;5.488;24
2019-06-23;4.252;3.875;4.629;24
2019-06-24;3.477;3.178;3.837;24
2019-06-25;2.928;2.725;3.153;24
2019-06-26;2.602;2.542;2.709;24
2019-06-27;2.612;2.575;2.651;24
2019-06-28;2.398;2.220;2.612;24
2019-06-29;2.058;1.918;2.206;24
2019-06-30;1.829;1.784;1.906;24
2019-07-01;1.725;1.650;1.814;24
2019-07-02;1.537;1.415;1.660;24
2019-07-03;1.332;1.263;1.409;24
2019-07-04;1.179;1.121;1.254;24
2019-07-05;1.068;1.031;1.114;24
2019-07-06;0.986;0.952;1.026;24
2019-07-07;0.927;0.906;0.952;24
2019-07-08;0.881;0.863;0.910;24
2019-07-09;1.016;0.919;1.067;24
2019-07-10;0.973;0.929;1.008;24
2019-07-11;1.002;0.961;1.039;24
2019-07-12;0.907;0.866;0.960;24
2019-07-13;0.820;0.792;0.862;24
2019-07-14;0.760;0.740;0.789;24
2019-07-15;0.722;0.702;0.739;24
2019-07-16;0.695;0.670;0.722;24
2019-07-17;0.636;0.619;0.666;24
2019-07-18;0.592;0.578;0.617;24
2019-07-19;0.585;0.566;0.666;24
2019-07-20;0.631;0.610;0.662;24
2019-07-21;1.685;0.610;5.602;24
2019-07-22;9.380;6.746;10.704;24
2019-07-23;6.374;6.048;7.300;24
2019-07-24;5.811;4.797;6.596;24
2019-07-25;4.040;3.466;4.710;24
2019-07-26;3.030;2.677;3.427;24
2019-07-27;2.404;2.164;2.653;24
2019-07-28;1.965;1.790;2.148;24
2019-07-29;1.662;1.573;1.777;24
2019-07-30;1.483;1.415;1.562;24
2019-07-31;1.387;1.336;1.575;24
2019-08-01;3.428;1.669;6.326;24
2019-08-02;4.888;3.786;6.295;24
2019-08-03;3.182;2.726;3.726;24
2019-08-04;2.396;2.143;2.693;24
2019-08-05;1.926;1.759;2.127;24
2019-08-06;1.653;1.575;1.746;24
2019-08-07;4.108;1.764;5.853;24
2019-08-08;4.061;3.273;5.193;24
2019-08-09;3.436;3.232;3.630;24
2019-08-10;3.728;3.170;6.657;24
2019-08-11;17.062;7.619;24.536;24
2019-08-12;29.187;25.135;31.187;24
2019-08-13;35.832;28.376;41.252;24
2019-08-14;23.500;15.998;34.631;24
2019-08-15;12.333;9.681;15.637;24
2019-08-16;8.577;8.087;9.521;24
2019-08-17;9.659;8.944;10.330;24
2019-08-18;38.385;10.982;51.060;24
2019-08-19;32.208;22.872;46.888;24
2019-08-20;23.178;21.462;23.877;24
2019-08-21;19.965;17.508;21.220;24
2019-08-22;14.175;11.477;17.193;24
2019-08-23;22.428;11.173;41.547;24
2019-08-24;34.564;24.963;42.016;24
2019-08-25;18.548;14.546;24.210;24
2019-08-26;11.740;9.643;14.321;24
2019-08-27;8.190;7.083;9.490;24
2019-08-28;6.307;5.655;6.988;24
2019-08-29;5.103;4.735;5.601;24
2019-08-30;4.504;4.210;4.736;24
2019-08-31;3.843;3.553;4.179;24
2020-05-01;3.493;0.961;7.745;24
2020-05-02;7.292;6.112;8.284;24
2020-05-03;4.962;4.093;6.022;24
2020-05-04;3.547;3.126;4.033;24
2020-05-05;2.822;2.573;3.100;24
2020-05-06;2.383;2.216;2.551;24
2020-05-07;2.068;1.945;2.210;24
2020-05-08;1.836;1.740;1.937;24
2020-05-09;1.645;1.561;1.728;24
2020-05-10;1.489;1.439;1.554;24
2020-05-11;1.423;1.382;1.470;24
2020-05-12;1.343;1.288;1.378;24
2020-05-13;1.228;1.184;1.283;24
2020-05-14;1.133;1.089;1.179;24
2020-05-15;1.055;1.026;1.085;24
2020-05-16;0.994;0.969;1.025;24
2020-05-17;0.938;0.915;0.966;24
2020-05-18;0.898;0.886;0.915;24
2020-05-19;0.857;0.835;0.885;24
2020-05-20;0.812;0.792;0.834;24
2020-05-21;0.768;0.755;0.791;24
2020-05-22;0.739;0.732;0.754;24
2020-05-23;1.407;0.726;4.722;24
2020-05-24;5.232;3.935;6.498;24
2020-05-25;3.756;3.560;3.880;24
2020-05-26;3.095;2.700;3.522;24
2020-05-27;2.398;2.170;2.669;24
2020-05-28;1.986;1.828;2.155;24
2020-05-29;1.694;1.584;1.821;24
2020-05-30;1.483;1.393;1.573;24
2020-05-31;1.316;1.243;1.384;24
2020-06-01;1.173;1.108;1.238;24
2020-06-02;1.044;0.995;1.103;24
2020-06-03;0.946;0.907;0.991;24
2020-06-04;0.885;0.858;0.985;24
2020-06-05;1.113;0.915;1.895;24
2020-06-06;18.276;2.370;26.194;24
2020-06-07;13.102;8.725;20.615;24
2020-06-08;6.997;5.850;8.541;24
2020-06-09;5.064;4.425;5.783;24
2020-06-10;3.954;3.588;4.373;24
2020-06-11;3.327;3.075;3.563;24
2020-06-12;2.815;2.568;3.062;24
2020-06-13;2.346;2.164;2.557;24
2020-06-14;2.249;2.008;2.512;24
2020-06-15;3.347;2.537;3.785;24
2020-06-16;2.740;2.382;3.214;24
2020-06-17;2.134;1.946;2.359;24
2020-06-18;1.798;1.673;1.937;24
2020-06-19;1.564;1.449;1.666;24
2020-06-20;1.354;1.290;1.441;24
2020-06-21;1.501;1.283;1.550;24
2020-06-22;1.644;1.566;1.691;24
2020-06-23;1.452;1.341;1.585;24
2020-06-24;1.248;1.165;1.331;24
2020-06-25;1.103;1.039;1.158;24
2020-06-26;0.979;0.928;1.034;24
2020-06-27;0.882;0.849;0.923;24
2020-06-28;0.877;0.827;0.947;24
2020-06-29;0.938;0.910;1.000;24
2020-06-30;2.736;1.019;8.561;24
2020-07-01;15.890;9.772;18.306;24
2020-07-02;8.935;6.430;13.079;24
2020-07-03;5.187;4.288;6.302;24
2020-07-04;3.804;3.605;4.231;24
2020-07-05;3.873;3.609;4.140;24
2020-07-06;11.362;4.309;15.904;24
2020-07-07;10.567;7.784;14.587;24
2020-07-08;6.329;5.315;7.617;24
2020-07-09;4.623;4.081;5.262;24
2020-07-10;3.657;3.306;4.041;24
2020-07-11;3.556;3.058;4.478;24
2020-07-12;3.683;3.170;4.345;24
2020-07-13;2.855;2.613;3.136;24
2020-07-14;2.442;2.329;2.597;24
