# Dognverdier for vannforing, audna. Stasjon 23.8.0 (Gaupefossen), parameter 1001.
# Aggregert fra timesverdier. Dognet gaar fra 06 UTC dagen for
# til 06 UTC paa datoen - samme vindu som nedborfilene (PT6H).
# timer = antall timesverdier bak dognet, maks 24.
# Kilde: NVE HydAPI.
dato;vf_snitt;vf_min;vf_maks;timer
2022-08-01;1.574;0.693;3.431;24
2022-08-02;1.616;1.093;3.386;24
2022-08-03;3.601;1.078;5.846;24
2022-08-04;3.973;2.935;5.032;24
2022-08-05;2.940;2.306;4.068;24
2022-08-06;2.273;1.810;3.579;24
2022-08-07;1.654;1.563;1.796;24
2022-08-08;1.522;1.477;1.550;24
2022-08-09;1.409;1.327;1.484;24
2022-08-10;1.523;1.286;2.596;24
2022-08-11;1.201;1.147;1.318;24
2022-08-12;1.110;1.081;1.144;24
2022-08-13;1.048;1.014;1.090;24
2022-08-14;0.998;0.971;1.025;24
2022-08-15;0.955;0.936;0.983;24
2022-08-16;0.949;0.922;0.973;24
2022-08-17;1.439;0.936;2.961;24
2022-08-18;1.634;1.132;3.288;24
2022-08-19;1.169;1.159;1.183;24
2022-08-20;1.229;1.174;1.306;24
2022-08-21;1.254;1.228;1.380;24
2022-08-22;1.657;1.401;1.814;24
2022-08-23;1.828;1.800;1.860;24
2022-08-24;2.139;1.814;3.638;24
2022-08-25;1.987;1.962;2.005;24
2022-08-26;2.005;1.983;2.022;24
2022-08-27;2.833;2.009;4.668;24
2022-08-28;2.439;2.330;2.575;24
2022-08-29;2.260;2.209;2.330;24
2022-08-30;2.385;2.228;2.470;24
2022-08-31;2.519;2.473;2.544;24
2023-05-01;12.846;12.586;13.173;24
2023-05-02;17.582;13.523;19.853;24
2023-05-03;14.649;13.658;15.949;24
2023-05-04;13.040;12.292;13.614;24
2023-05-05;11.508;8.690;12.184;24
2023-05-06;11.327;10.589;11.692;24
2023-05-07;10.275;10.009;10.560;24
2023-05-08;10.150;9.920;10.352;24
2023-05-09;9.914;9.809;10.067;24
2023-05-10;17.255;9.898;26.778;24
2023-05-11;22.609;19.045;27.389;24
2023-05-12;17.653;16.603;18.880;24
2023-05-13;15.505;13.718;16.526;24
2023-05-14;13.189;12.679;13.658;24
2023-05-15;12.200;11.874;12.644;24
2023-05-16;11.293;10.153;11.840;24
2023-05-17;9.770;9.409;10.124;24
2023-05-18;9.198;8.849;9.851;24
2023-05-19;8.513;8.153;9.773;24
2023-05-20;7.914;7.519;8.149;24
2023-05-21;7.303;7.100;7.512;24
2023-05-22;6.111;5.074;7.059;24
2023-05-23;6.791;6.484;7.490;24
2023-05-24;7.025;6.677;7.379;24
2023-05-25;6.460;6.278;6.677;24
2023-05-26;6.097;5.939;6.254;24
2023-05-27;6.029;5.751;7.181;24
2023-05-28;4.406;3.396;7.422;24
2023-05-29;4.250;3.212;6.419;24
2023-05-30;4.051;3.025;6.371;24
2023-05-31;4.952;3.374;5.506;24
2023-06-01;2.922;2.614;3.317;24
2023-06-02;2.652;2.404;4.242;24
2023-06-03;3.959;2.529;4.462;24
2023-06-04;2.189;2.105;2.374;24
2023-06-05;3.261;2.076;4.169;24
2023-06-06;4.149;4.089;4.203;24
2023-06-07;4.049;3.982;4.103;24
2023-06-08;3.974;3.903;4.024;24
2023-06-09;3.903;3.857;3.953;24
2023-06-10;3.770;3.456;3.854;24
2023-06-11;3.391;3.315;3.448;24
2023-06-12;3.300;3.236;3.364;24
2023-06-13;3.214;3.137;3.268;24
2023-06-14;3.147;3.115;3.176;24
2023-06-15;3.412;3.101;4.230;24
2023-06-16;3.527;3.493;3.551;24
2023-06-17;3.440;3.041;3.546;24
2023-06-18;3.157;2.881;3.770;24
2023-06-19;3.361;3.027;3.772;24
2023-06-20;3.746;3.451;3.828;24
2023-06-21;3.405;3.391;3.433;24
2023-06-22;3.399;3.374;3.431;24
2023-06-23;3.385;3.312;3.672;24
2023-06-24;3.685;3.657;3.728;24
2023-06-25;3.447;2.897;3.687;24
2023-06-26;3.383;2.855;3.629;24
2023-06-27;3.760;3.219;4.071;24
2023-06-28;3.854;3.816;3.922;24
2023-06-29;3.771;3.733;3.816;24
2023-06-30;3.791;3.526;3.958;24
2023-07-01;3.369;2.987;3.496;24
2023-07-02;1.941;1.207;2.965;24
2023-07-03;2.050;1.899;2.278;24
2023-07-04;2.912;1.939;3.421;24
2023-07-05;2.327;1.638;3.700;24
2023-07-06;1.524;1.372;2.591;24
2023-07-07;2.823;1.401;3.389;24
2023-07-08;1.261;1.174;1.385;24
2023-07-09;1.712;1.106;2.869;24
2023-07-10;1.443;1.014;2.869;24
2023-07-11;5.657;1.149;9.681;24
2023-07-12;7.588;4.571;10.714;24
2023-07-13;7.997;7.213;9.841;24
2023-07-14;7.565;7.106;7.993;24
2023-07-15;6.152;5.091;7.078;24
2023-07-16;6.257;5.034;7.956;24
2023-07-17;14.643;6.758;20.420;24
2023-07-18;22.834;20.613;25.454;24
2023-07-19;19.386;18.051;20.728;24
2023-07-20;16.944;16.021;17.954;24
2023-07-21;14.594;12.020;15.953;24
2023-07-22;13.814;13.272;14.294;24
2023-07-23;12.278;10.828;13.236;24
2023-07-24;10.015;9.307;11.244;24
2023-07-25;10.460;10.016;11.308;24
2023-07-26;9.947;9.723;10.204;24
2023-07-27;11.612;9.873;13.206;24
2023-07-28;11.459;10.760;12.210;24
2023-07-29;10.371;9.670;11.271;24
2023-07-30;7.381;5.942;9.638;24
2023-07-31;9.342;7.699;10.399;24
2023-08-01;10.205;9.610;10.758;24
2023-08-02;9.213;8.976;9.578;24
2023-08-03;8.799;8.530;9.039;24
2023-08-04;8.490;7.132;9.324;24
2023-08-05;8.505;8.069;8.993;24
2023-08-06;7.763;7.519;8.046;24
2023-08-07;5.813;4.171;7.516;24
2023-08-08;4.129;3.961;5.103;24
2023-08-09;4.633;4.408;4.773;24
2023-08-10;4.525;4.050;6.269;24
2023-08-11;5.157;3.731;6.278;24
2023-08-12;4.225;3.374;5.933;24
2023-08-13;4.496;3.361;6.088;24
2023-08-14;5.527;4.525;6.970;24
2023-08-15;6.109;5.148;8.049;24
2023-08-16;16.664;8.990;21.949;24
2023-08-17;15.116;13.614;17.136;24
2023-08-18;12.788;11.304;14.270;24
2023-08-19;11.407;10.946;12.423;24
2023-08-20;14.802;9.927;21.779;24
2023-08-21;17.872;15.550;21.419;24
2023-08-22;14.223;13.490;15.388;24
2023-08-23;13.579;13.201;14.027;24
2023-08-24;12.871;12.419;13.304;24
2023-08-25;12.071;11.874;12.369;24
2023-08-26;16.547;12.730;18.515;24
2023-08-27;14.949;13.914;15.350;24
2023-08-28;12.891;12.180;13.810;24
2023-08-29;12.220;11.783;12.640;24
2023-08-30;11.703;11.514;11.897;24
2023-08-31;14.025;11.760;16.008;24
2024-05-01;12.611;11.029;13.142;24
2024-05-02;11.763;11.270;13.169;24
2024-05-03;10.993;10.045;12.199;24
2024-05-04;9.581;9.111;9.980;24
2024-05-05;10.150;8.911;10.703;24
2024-05-06;9.708;8.294;10.531;24
2024-05-07;10.048;9.841;10.182;24
2024-05-08;9.390;8.097;9.834;24
2024-05-09;8.645;5.638;9.380;24
2024-05-10;8.038;6.071;8.993;24
2024-05-11;7.968;6.945;8.361;24
2024-05-12;7.117;6.065;8.146;24
2024-05-13;5.761;4.103;7.299;24
2024-05-14;5.694;5.300;6.989;24
2024-05-15;5.086;3.599;6.011;24
2024-05-16;5.130;4.980;5.271;24
2024-05-17;4.870;4.723;4.997;24
2024-05-18;4.632;4.522;4.776;24
2024-05-19;4.425;4.321;4.519;24
2024-05-20;4.260;4.142;4.340;24
2024-05-21;4.351;4.045;5.632;24
2024-05-22;5.082;3.919;6.123;24
2024-05-23;4.147;3.854;4.714;24
2024-05-24;5.881;3.854;6.884;24
2024-05-25;6.908;6.453;7.405;24
2024-05-26;5.987;4.613;6.450;24
2024-05-27;6.160;4.865;6.503;24
2024-05-28;6.736;6.524;6.919;24
2024-05-29;6.753;6.552;6.875;24
2024-05-30;7.202;6.144;9.891;24
2024-05-31;9.283;8.446;10.225;24
2024-06-01;8.099;7.883;8.415;24
2024-06-02;7.404;5.559;7.873;24
2024-06-03;6.056;5.338;7.444;24
2024-06-04;7.316;6.822;7.438;24
2024-06-05;7.867;5.443;11.602;24
2024-06-06;13.132;11.993;14.164;24
2024-06-07;11.466;10.038;12.245;24
2024-06-08;10.427;9.182;11.296;24
2024-06-09;12.099;10.998;13.270;24
2024-06-10;14.296;12.332;15.363;24
2024-06-11;12.236;11.244;13.292;24
2024-06-12;15.842;10.586;21.822;24
2024-06-13;13.925;12.288;15.588;24
2024-06-14;11.866;10.360;12.976;24
2024-06-15;11.857;10.884;15.002;24
2024-06-16;37.634;17.237;57.450;24
2024-06-17;33.370;28.947;40.515;24
2024-06-18;34.326;31.910;38.172;24
2024-06-19;32.106;29.669;33.572;24
2024-06-20;26.115;23.231;29.450;24
2024-06-21;21.501;20.378;23.059;24
2024-06-22;19.331;18.165;20.654;24
2024-06-23;15.985;14.932;18.091;24
2024-06-24;13.978;12.777;15.920;24
2024-06-25;12.355;11.790;12.859;24
2024-06-26;11.037;10.034;11.981;24
2024-06-27;9.484;7.773;10.122;24
2024-06-28;9.404;8.527;10.013;24
2024-06-29;8.051;7.738;8.780;24
2024-06-30;9.059;7.867;10.009;24
2024-07-01;8.592;7.522;9.863;24
2024-07-02;8.921;7.983;9.331;24
2024-07-03;7.620;6.275;8.879;24
2024-07-04;6.850;5.999;8.116;24
2024-07-05;6.762;6.111;7.116;24
2024-07-06;11.778;7.158;15.463;24
2024-07-07;12.280;9.008;23.265;24
2024-07-08;17.576;14.096;24.183;24
2024-07-09;12.204;11.162;13.882;24
2024-07-10;10.511;9.952;11.125;24
2024-07-11;17.886;10.564;22.449;24
2024-07-12;18.387;16.808;19.518;24
2024-07-13;15.199;13.237;17.241;24
2024-07-14;13.142;11.916;13.858;24
2024-07-15;14.092;10.780;16.851;24
2024-07-16;19.026;16.475;21.821;24
2024-07-17;19.804;17.713;22.014;24
2024-07-18;20.250;18.706;22.024;24
2024-07-19;17.039;14.267;18.462;24
2024-07-20;15.466;13.899;16.398;24
2024-07-21;12.795;11.790;13.514;24
2024-07-22;11.830;10.600;12.582;24
2024-07-23;11.272;10.906;11.601;24
2024-07-24;10.490;9.727;11.222;24
2024-07-25;9.703;9.136;9.962;24
2024-07-26;9.464;7.722;10.139;24
2024-07-27;11.887;9.980;13.012;24
2024-07-28;10.862;10.017;11.775;24
2024-07-29;8.472;6.255;10.294;24
2024-07-30;8.051;6.919;8.904;24
2024-07-31;7.127;6.875;7.334;24
2024-08-01;7.434;6.014;8.176;24
2024-08-02;7.673;7.519;7.827;24
2024-08-03;7.377;7.257;7.512;24
2024-08-04;6.848;5.085;7.435;24
2024-08-05;6.046;4.831;7.231;24
2024-08-06;6.485;5.836;6.849;24
2024-08-07;5.239;4.454;5.918;24
2024-08-08;4.847;4.459;5.335;24
2024-08-09;4.762;4.571;5.148;24
2024-08-10;9.395;5.401;11.195;24
2024-08-11;8.010;7.412;8.745;24
2024-08-12;6.941;6.549;7.363;24
2024-08-13;6.550;6.294;6.862;24
2024-08-14;6.747;6.077;7.761;24
2024-08-15;7.685;7.337;8.233;24
2024-08-16;11.531;6.071;21.251;24
2024-08-17;14.785;11.908;19.790;24
2024-08-18;10.614;9.458;11.813;24
2024-08-19;9.044;8.126;10.052;24
2024-08-20;6.023;5.300;8.804;24
2024-08-21;14.113;5.291;23.341;24
2024-08-22;15.562;12.407;21.122;24
2024-08-23;35.402;12.594;57.790;24
2024-08-24;39.998;29.388;52.268;24
2024-08-25;34.637;31.196;36.809;24
2024-08-26;31.743;28.221;43.572;24
2024-08-27;50.683;35.753;64.835;24
2024-08-28;30.029;25.841;35.209;24
2024-08-29;23.136;21.671;25.726;24
2024-08-30;19.547;17.919;21.154;24
2024-08-31;16.732;15.743;17.810;24
2025-05-01;2.602;2.222;4.633;24
2025-05-02;2.131;2.084;2.214;24
2025-05-03;2.599;2.043;3.879;24
2025-05-04;2.005;1.956;2.151;24
2025-05-05;2.426;1.926;4.561;24
2025-05-06;3.084;1.908;5.367;24
2025-05-07;2.263;1.767;4.086;24
2025-05-08;3.250;1.746;4.715;24
2025-05-09;4.551;3.694;5.622;24
2025-05-10;3.915;3.635;4.267;24
2025-05-11;1.876;1.471;3.902;24
2025-05-12;1.933;1.457;3.662;24
2025-05-13;2.055;1.393;4.070;24
2025-05-14;1.928;1.321;4.127;24
2025-05-15;1.773;1.266;3.515;24
2025-05-16;1.595;1.191;3.163;24
2025-05-17;1.513;1.155;2.988;24
2025-05-18;1.114;1.060;1.239;24
2025-05-19;1.050;1.026;1.072;24
2025-05-20;1.417;0.999;2.985;24
2025-05-21;1.469;0.997;3.113;24
2025-05-22;1.013;0.977;1.088;24
2025-05-23;1.472;1.024;3.100;24
2025-05-24;1.495;1.022;3.125;24
2025-05-25;1.006;0.973;1.197;24
2025-05-26;1.908;0.973;3.687;24
2025-05-27;1.595;1.385;2.935;24
2025-05-28;3.263;1.466;4.313;24
2025-05-29;2.762;2.351;3.310;24
2025-05-30;2.341;2.183;2.687;24
2025-05-31;3.142;2.755;3.350;24
2025-06-01;2.831;2.675;3.022;24
2025-06-02;2.983;2.829;3.060;24
2025-06-03;2.884;2.721;3.037;24
2025-06-04;3.304;2.657;4.790;24
2025-06-05;4.576;4.278;4.949;24
2025-06-06;4.618;4.257;6.566;24
2025-06-07;10.035;6.932;13.272;24
2025-06-08;8.592;7.100;10.917;24
2025-06-09;6.394;5.870;7.008;24
2025-06-10;5.526;5.309;5.840;24
2025-06-11;5.514;5.329;5.627;24
2025-06-12;5.187;4.961;5.544;24
2025-06-13;4.773;4.566;4.941;24
2025-06-14;4.427;4.278;4.585;24
2025-06-15;4.168;4.066;4.278;24
2025-06-16;3.945;3.797;4.063;24
2025-06-17;3.688;3.589;3.795;24
2025-06-18;3.393;3.195;3.573;24
2025-06-19;3.100;3.003;3.195;24
2025-06-20;2.694;2.557;3.003;24
2025-06-21;2.444;2.365;2.542;24
2025-06-22;2.276;2.190;2.365;24
2025-06-23;2.278;2.175;2.508;24
2025-06-24;2.961;2.429;4.193;24
2025-06-25;2.676;2.194;4.034;24
2025-06-26;2.882;2.045;3.982;24
2025-06-27;2.758;1.925;4.571;24
2025-06-28;3.042;2.564;4.229;24
2025-06-29;3.130;2.723;4.484;24
2025-06-30;2.460;2.280;2.721;24
2025-07-01;2.799;2.173;4.000;24
2025-07-02;2.822;2.005;3.935;24
2025-07-03;2.319;1.891;3.718;24
2025-07-04;2.380;1.717;3.782;24
2025-07-05;3.656;2.506;5.312;24
2025-07-06;6.265;4.607;7.199;24
2025-07-07;5.174;4.292;6.815;24
2025-07-08;4.005;3.298;5.159;24
2025-07-09;3.425;2.758;4.662;24
2025-07-10;2.974;2.544;4.327;24
2025-07-11;2.719;2.297;4.068;24
2025-07-12;2.520;2.093;3.867;24
2025-07-13;2.443;1.942;3.803;24
2025-07-14;2.333;1.816;3.703;24
2025-07-15;3.957;1.867;5.054;24
2025-07-16;3.012;1.700;5.028;24
2025-07-17;3.438;1.671;5.182;24
2025-07-18;2.928;1.565;5.168;24
2025-07-19;1.649;1.442;3.205;24
2025-07-20;1.396;1.354;1.431;24
2025-07-21;1.541;1.299;3.882;24
2025-07-22;3.468;1.913;4.742;24
2025-07-23;6.215;4.347;6.976;24
2025-07-24;5.040;3.662;6.278;24
2025-07-25;8.218;3.576;16.044;24
2025-07-26;6.400;4.519;7.263;24
2025-07-27;4.786;4.048;5.671;24
2025-07-28;3.993;3.468;5.205;24
2025-07-29;3.551;3.087;4.862;24
2025-07-30;3.396;2.911;4.936;24
2025-07-31;3.694;3.275;5.065;24
2025-08-01;3.685;3.125;4.935;24
2025-08-02;3.644;2.984;4.845;24
2025-08-03;3.291;2.909;4.745;24
2025-08-04;3.409;3.084;4.779;24
2025-08-05;7.645;3.156;15.379;24
2025-08-06;25.281;15.384;32.399;24
2025-08-07;19.126;16.025;22.682;24
2025-08-08;14.402;12.820;15.827;24
2025-08-09;11.679;10.407;13.467;24
2025-08-10;11.609;9.902;14.445;24
2025-08-11;11.411;9.988;13.626;24
2025-08-12;11.138;9.479;13.177;24
2025-08-13;10.499;8.667;12.242;24
2025-08-14;9.739;7.519;11.760;24
2025-08-15;9.417;7.344;11.259;24
2025-08-16;8.090;6.627;9.475;24
2025-08-17;7.110;5.921;8.980;24
2025-08-18;6.835;5.419;9.087;24
2025-08-19;6.091;4.767;8.049;24
2025-08-20;6.488;4.604;8.439;24
2025-08-21;6.058;4.188;7.548;24
2025-08-22;4.863;3.834;6.150;24
2025-08-23;4.126;3.421;5.557;24
2025-08-24;3.896;3.212;5.341;24
2025-08-25;3.642;2.994;5.208;24
2025-08-26;3.913;2.785;6.328;24
2025-08-27;3.612;2.616;5.592;24
2025-08-28;3.433;2.497;5.856;24
2025-08-29;3.453;2.422;5.072;24
2025-08-30;4.353;3.508;5.211;24
2025-08-31;4.182;3.198;5.495;24
