# Dognverdier for vannforing, tovdalselva. Stasjon 20.3.0 (Flakksvann), parameter 1001.
# Aggregert fra timesverdier. Dognet gaar fra 06 UTC dagen for
# til 06 UTC paa datoen - samme vindu som nedborfilene (PT6H).
# timer = antall timesverdier bak dognet, maks 24.
# Kilde: NVE HydAPI.
dato;vf_snitt;vf_min;vf_maks;timer
2021-08-08;35.257;31.867;41.660;24
2021-08-09;24.000;17.177;32.289;24
2021-08-10;19.734;15.475;26.415;24
2021-08-11;24.225;22.899;26.323;24
2021-08-12;20.677;20.010;22.520;24
2021-08-13;20.029;18.666;21.555;24
2021-08-14;20.566;19.895;21.128;24
2021-08-15;17.431;15.546;19.656;24
2021-08-16;14.490;13.861;15.434;24
2021-08-17;17.214;14.874;19.192;24
2021-08-18;16.346;14.775;18.822;24
2021-08-19;15.015;14.324;15.233;24
2021-08-20;12.382;10.790;14.179;24
2021-08-21;10.288;9.986;10.688;24
2021-08-22;9.893;9.615;10.338;24
2021-08-23;8.716;8.050;9.552;24
2021-08-24;9.112;8.115;10.182;24
2021-08-25;9.910;9.520;10.289;24
2021-08-26;10.393;9.905;10.934;24
2021-08-27;10.089;9.591;10.529;24
2021-08-28;9.468;9.057;10.043;24
2021-08-29;8.220;7.322;9.488;24
2021-08-30;8.268;7.540;9.229;24
2021-08-31;10.839;9.449;11.836;24
2022-05-01;36.824;34.528;38.208;24
2022-05-02;31.915;28.650;34.347;24
2022-05-03;26.398;25.009;28.376;24
2022-05-04;24.073;23.455;24.920;24
2022-05-05;23.535;23.219;24.359;24
2022-05-06;25.385;24.473;26.574;24
2022-05-07;30.793;26.945;32.978;24
2022-05-08;32.244;29.453;33.111;24
2022-05-09;25.540;22.997;29.036;24
2022-05-10;21.619;20.940;22.850;24
2022-05-11;21.103;20.893;21.317;24
2022-05-12;20.756;20.496;20.963;24
2022-05-13;20.599;20.415;20.952;24
2022-05-14;22.448;21.034;24.056;24
2022-05-15;25.021;24.220;25.318;24
2022-05-16;24.636;24.005;25.138;24
2022-05-17;23.003;22.047;23.968;24
2022-05-18;21.064;20.194;21.999;24
2022-05-19;19.506;18.911;20.102;24
2022-05-20;18.387;17.941;18.867;24
2022-05-21;17.316;16.617;17.908;24
2022-05-22;16.102;15.688;16.554;24
2022-05-23;15.069;14.412;15.647;24
2022-05-24;13.885;13.481;14.363;24
2022-05-25;14.274;13.566;14.549;24
2022-05-26;14.605;14.305;15.596;24
2022-05-27;16.971;15.861;17.412;24
2022-05-28;15.998;15.354;16.701;24
2022-05-29;14.835;14.402;15.324;24
2022-05-30;13.927;13.595;14.373;24
2022-05-31;13.181;12.819;13.566;24
2022-06-01;12.491;12.147;12.801;24
2022-06-02;11.855;11.695;12.094;24
2022-06-03;11.714;11.659;11.827;24
2022-06-04;12.009;11.818;12.192;24
2022-06-05;11.861;11.485;12.156;24
2022-06-06;11.263;11.027;11.458;24
2022-06-07;10.761;10.529;11.002;24
2022-06-08;10.570;10.463;10.764;24
2022-06-09;10.542;10.190;10.764;24
2022-06-10;10.009;9.679;10.165;24
2022-06-11;9.003;8.449;9.615;24
2022-06-12;8.118;7.789;8.411;24
2022-06-13;7.685;7.596;7.796;24
2022-06-14;7.424;7.287;7.625;24
2022-06-15;7.055;6.856;7.267;24
2022-06-16;6.690;6.556;6.850;24
2022-06-17;6.451;6.367;6.543;24
2022-06-18;6.386;6.295;6.504;24
2022-06-19;6.242;6.160;6.341;24
2022-06-20;6.054;6.002;6.135;24
2022-06-21;5.817;5.574;6.002;24
2022-06-22;5.307;5.029;5.562;24
2022-06-23;4.616;4.264;5.000;24
2022-06-24;3.950;3.708;4.242;24
2022-06-25;3.547;3.484;3.688;24
2022-06-26;3.299;3.127;3.484;24
2022-06-27;3.030;2.988;3.123;24
2022-06-28;3.277;3.001;3.426;24
2022-06-29;3.345;3.270;3.421;24
2022-06-30;3.130;3.068;3.256;24
2022-07-01;2.954;2.908;3.055;24
2022-07-02;2.873;2.834;2.899;24
2022-07-03;2.859;2.786;3.155;24
2022-07-04;3.290;3.159;3.383;24
2022-07-05;3.484;3.388;3.556;24
2022-07-06;3.383;3.331;3.459;24
2022-07-07;3.214;3.137;3.327;24
2022-07-08;3.058;3.024;3.118;24
2022-07-09;3.015;2.997;3.041;24
2022-07-10;2.840;2.718;3.001;24
2022-07-11;2.596;2.513;2.701;24
2022-07-12;2.410;2.361;2.497;24
2022-07-13;2.345;2.309;2.380;24
2022-07-14;2.276;2.247;2.309;24
2022-07-15;2.193;2.144;2.266;24
2022-07-16;2.083;2.047;2.151;24
2022-07-17;1.970;1.927;2.028;24
2022-07-18;1.902;1.888;1.920;24
2022-07-19;1.836;1.807;1.888;24
2022-07-20;1.737;1.698;1.810;24
2022-07-21;1.629;1.582;1.694;24
2022-07-22;1.581;1.543;1.618;24
2022-07-23;1.579;1.559;1.595;24
2022-07-24;1.543;1.511;1.579;24
2022-07-25;1.560;1.480;1.638;24
2022-07-26;1.832;1.628;1.905;24
2022-07-27;1.836;1.814;1.888;24
2022-07-28;1.724;1.681;1.817;24
2022-07-29;1.563;1.527;1.667;24
2022-07-30;1.472;1.439;1.537;24
2022-07-31;1.428;1.393;1.461;24
2022-08-01;1.508;1.439;1.575;24
2022-08-02;1.536;1.499;1.569;24
2022-08-03;1.791;1.566;1.948;24
2022-08-04;1.976;1.941;1.992;24
2022-08-05;2.019;1.948;2.088;24
2022-08-06;2.199;2.073;2.376;24
2022-08-07;2.526;2.384;2.718;24
2022-08-08;2.854;2.718;2.988;24
2022-08-09;2.979;2.877;3.041;24
2022-08-10;2.940;2.860;3.037;24
2022-08-11;2.768;2.697;2.856;24
2022-08-12;2.569;2.497;2.671;24
2022-08-13;2.377;2.325;2.481;24
2022-08-14;2.199;2.140;2.309;24
2022-08-15;2.008;1.920;2.125;24
2022-08-16;1.984;1.877;2.400;24
2022-08-17;2.328;2.262;2.428;24
2022-08-18;2.361;2.337;2.376;24
2022-08-19;2.364;2.321;2.424;24
2022-08-20;2.531;2.412;2.752;24
2022-08-21;3.044;2.765;3.474;24
2022-08-22;3.893;3.546;4.258;24
2022-08-23;4.331;4.232;4.398;24
2022-08-24;4.279;4.226;4.354;24
2022-08-25;4.216;4.163;4.264;24
2022-08-26;4.065;3.997;4.226;24
2022-08-27;6.493;4.064;9.872;24
2022-08-28;9.972;9.800;10.084;24
2022-08-29;9.110;8.659;9.784;24
2022-08-30;8.595;8.396;8.873;24
2022-08-31;9.117;8.896;9.417;24
2023-05-01;83.531;80.158;88.601;24
2023-05-02;79.162;77.814;80.365;24
2023-05-03;76.246;75.126;77.656;24
2023-05-04;74.406;73.734;75.060;24
2023-05-05;69.663;66.863;73.712;24
2023-05-06;70.097;69.229;70.514;24
2023-05-07;69.530;68.655;70.256;24
2023-05-08;67.318;66.361;68.613;24
2023-05-09;65.783;65.528;66.361;24
2023-05-10;66.389;64.310;69.657;24
2023-05-11;75.322;70.106;83.448;24
2023-05-12;97.003;84.551;107.942;24
2023-05-13;113.312;108.714;115.350;24
2023-05-14;114.480;113.434;115.296;24
2023-05-15;111.793;107.942;115.433;24
2023-05-16;113.370;112.320;113.980;24
2023-05-17;106.313;98.910;111.967;24
2023-05-18;95.009;92.228;97.895;24
2023-05-19;95.193;90.345;98.834;24
2023-05-20;78.774;68.508;89.350;24
2023-05-21;58.992;55.414;67.178;24
2023-05-22;52.425;50.948;54.919;24
2023-05-23;57.082;51.996;67.746;24
2023-05-24;68.700;64.990;73.536;24
2023-05-25;75.983;63.390;86.445;24
2023-05-26;72.788;67.409;78.585;24
2023-05-27;69.987;65.425;75.015;24
2023-05-28;71.953;65.238;77.093;24
2023-05-29;63.437;55.396;73.558;24
2023-05-30;46.884;41.050;53.862;24
2023-05-31;41.602;40.021;43.653;24
2023-06-01;37.372;33.318;42.793;24
2023-06-02;31.146;29.480;33.096;24
2023-06-03;28.125;26.999;29.411;24
2023-06-04;26.126;25.267;26.945;24
2023-06-05;24.295;23.269;25.215;24
2023-06-06;21.723;19.587;23.219;24
2023-06-07;17.817;16.628;19.417;24
2023-06-08;20.480;16.817;22.617;24
2023-06-09;18.894;18.313;20.496;24
2023-06-10;19.174;18.478;19.599;24
2023-06-11;17.319;15.923;18.478;24
2023-06-12;15.525;13.861;16.711;24
2023-06-13;12.635;11.424;13.861;24
2023-06-14;12.233;11.659;12.737;24
2023-06-15;12.465;12.156;12.810;24
2023-06-16;12.512;12.058;12.737;24
2023-06-17;11.668;11.346;12.058;24
2023-06-18;11.649;10.934;12.192;24
2023-06-19;10.840;10.026;11.328;24
2023-06-20;9.845;9.552;10.421;24
2023-06-21;11.946;10.521;13.284;24
2023-06-22;12.961;12.436;13.284;24
2023-06-23;11.928;11.554;12.381;24
2023-06-24;12.106;11.695;12.481;24
2023-06-25;11.498;11.173;11.871;24
2023-06-26;11.623;11.242;11.942;24
2023-06-27;12.189;11.216;12.691;24
2023-06-28;12.994;12.700;13.434;24
2023-06-29;12.006;11.250;12.727;24
2023-06-30;11.134;10.934;11.337;24
2023-07-01;11.101;10.900;11.233;24
2023-07-02;11.911;11.113;12.554;24
2023-07-03;10.757;9.275;11.695;24
2023-07-04;9.751;9.236;10.330;24
2023-07-05;11.197;10.454;11.898;24
2023-07-06;12.707;11.978;14.034;24
2023-07-07;19.089;14.432;23.517;24
2023-07-08;26.891;23.867;29.425;24
2023-07-09;36.653;29.914;41.346;24
2023-07-10;42.586;41.676;43.298;24
2023-07-11;44.587;43.264;45.381;24
2023-07-12;37.252;35.103;43.467;24
2023-07-13;31.836;28.595;35.073;24
2023-07-14;30.100;28.650;31.694;24
2023-07-15;36.819;32.027;39.487;24
2023-07-16;31.729;28.103;38.861;24
2023-07-17;27.676;26.919;28.705;24
2023-07-18;39.237;28.472;50.128;24
2023-07-19;58.900;50.801;70.257;24
2023-07-20;73.901;71.032;74.882;24
2023-07-21;63.446;55.509;73.097;24
2023-07-22;59.702;57.494;60.406;24
2023-07-23;57.338;55.362;59.513;24
2023-07-24;41.747;34.034;55.118;24
2023-07-25;45.816;38.113;50.037;24
2023-07-26;36.701;26.362;48.543;24
2023-07-27;21.586;18.522;25.916;24
2023-07-28;16.556;15.243;18.291;24
2023-07-29;19.344;15.233;24.144;24
2023-07-30;24.301;22.264;25.838;24
2023-07-31;19.931;16.838;22.289;24
2023-08-01;17.004;16.377;18.379;24
2023-08-02;18.945;18.522;19.531;24
2023-08-03;20.406;19.225;21.377;24
2023-08-04;15.642;13.041;19.023;24
2023-08-05;11.816;10.429;12.995;24
2023-08-06;12.042;10.421;12.838;24
2023-08-07;12.654;11.624;13.406;24
2023-08-08;12.055;11.502;12.508;24
2023-08-09;11.057;10.554;11.607;24
2023-08-10;11.791;11.087;12.103;24
2023-08-11;11.874;11.686;12.228;24
2023-08-12;17.210;12.481;20.647;24
2023-08-13;18.910;16.419;21.034;24
2023-08-14;15.753;14.334;16.954;24
2023-08-15;18.775;14.687;22.569;24
2023-08-16;28.360;23.047;31.005;24
2023-08-17;37.688;31.637;41.264;24
2023-08-18;38.953;37.029;40.771;24
2023-08-19;37.685;36.391;39.166;24
2023-08-20;38.277;30.506;63.374;24
2023-08-21;76.060;66.301;80.021;24
2023-08-22;80.744;79.198;81.563;24
2023-08-23;74.898;70.687;78.834;24
2023-08-24;66.491;62.819;70.299;24
2023-08-25;59.627;57.435;62.495;24
2023-08-26;57.306;57.183;57.571;24
2023-08-27;54.856;51.277;57.688;24
2023-08-28;56.349;53.167;58.176;24
2023-08-29;48.916;45.070;56.315;24
2023-08-30;52.163;46.057;55.892;24
2023-08-31;60.598;56.122;63.941;24
2024-05-01;59.508;45.434;67.999;24
2024-05-02;57.090;53.092;65.924;24
2024-05-03;59.460;55.472;71.356;24
2024-05-04;82.541;72.355;96.481;24
2024-05-05;96.304;91.835;99.880;24
2024-05-06;97.867;91.860;103.728;24
2024-05-07;103.908;100.213;105.010;24
2024-05-08;103.118;101.369;104.852;24
2024-05-09;99.227;96.305;101.318;24
2024-05-10;81.529;72.442;95.954;24
2024-05-11;67.078;63.002;72.616;24
2024-05-12;57.486;54.786;62.495;24
2024-05-13;51.842;47.831;56.874;24
2024-05-14;45.359;43.534;47.565;24
2024-05-15;47.511;43.281;50.619;24
2024-05-16;51.077;49.278;53.185;24
2024-05-17;48.678;45.433;51.296;24
2024-05-18;40.222;37.719;45.019;24
2024-05-19;36.308;34.453;39.166;24
2024-05-20;33.243;30.634;35.898;24
2024-05-21;28.987;27.872;30.464;24
2024-05-22;30.341;28.185;31.463;24
2024-05-23;31.014;29.830;32.143;24
2024-05-24;30.456;28.898;32.728;24
2024-05-25;33.735;32.845;34.407;24
2024-05-26;36.186;33.184;39.520;24
2024-05-27;33.738;30.209;37.388;24
2024-05-28;31.489;30.322;32.245;24
2024-05-29;32.973;32.216;34.047;24
2024-05-30;42.893;34.257;58.805;24
2024-05-31;72.225;60.546;83.074;24
2024-06-01;94.742;84.269;100.136;24
2024-06-02;94.868;88.144;99.906;24
2024-06-03;79.457;73.273;87.592;24
2024-06-04;70.373;67.097;73.032;24
2024-06-05;56.765;49.837;66.823;24
2024-06-06;41.825;36.301;51.522;24
2024-06-07;53.558;45.373;57.355;24
2024-06-08;57.668;55.689;60.146;24
2024-06-09;49.665;39.668;60.362;24
2024-06-10;33.787;30.589;39.376;24
2024-06-11;38.237;32.337;45.703;24
2024-06-12;50.394;46.624;52.028;24
2024-06-13;53.702;52.305;54.880;24
2024-06-14;56.407;54.936;57.750;24
2024-06-15;55.787;53.149;58.133;24
2024-06-16;73.873;57.674;102.625;24
2024-06-17;124.340;103.950;153.837;24
2024-06-18;173.627;156.917;179.782;24
2024-06-19;212.209;182.562;225.725;24
2024-06-20;189.115;179.265;216.455;24
2024-06-21;154.680;131.917;177.926;24
2024-06-22;115.501;99.772;130.801;24
2024-06-23;90.275;81.193;99.055;24
2024-06-24;74.519;69.959;80.454;24
2024-06-25;66.610;63.764;69.637;24
2024-06-26;61.250;58.618;63.579;24
2024-06-27;54.022;52.195;58.088;24
2024-06-28;49.839;46.755;52.119;24
2024-06-29;37.410;31.904;46.107;24
2024-06-30;26.842;23.056;32.568;24
2024-07-01;22.484;19.231;25.683;24
2024-07-02;20.024;18.744;22.688;24
2024-07-03;23.749;22.689;24.650;24
2024-07-04;23.786;21.120;30.137;24
2024-07-05;24.969;19.953;30.928;24
2024-07-06;19.962;18.904;21.352;24
2024-07-07;24.645;22.287;27.375;24
2024-07-08;22.271;20.582;26.852;24
2024-07-09;38.077;28.306;43.176;24
2024-07-10;40.667;38.306;43.443;24
2024-07-11;43.221;39.886;46.698;24
2024-07-12;55.028;47.506;59.685;24
2024-07-13;62.189;59.921;63.791;24
2024-07-14;63.101;62.370;63.789;24
2024-07-15;56.991;51.449;62.704;24
2024-07-16;71.330;59.604;78.712;24
2024-07-17;83.317;79.233;86.317;24
2024-07-18;87.309;85.793;88.901;24
2024-07-19;81.582;76.030;85.531;24
2024-07-20;71.062;67.378;75.560;24
2024-07-21;63.940;61.095;67.103;24
2024-07-22;62.054;58.617;74.696;24
2024-07-23;84.397;76.632;87.484;24
2024-07-24;85.358;79.872;87.741;24
2024-07-25;64.095;55.662;78.503;24
2024-07-26;62.346;59.599;64.793;24
2024-07-27;69.359;65.433;70.497;24
2024-07-28;67.563;65.495;69.707;24
2024-07-29;54.515;45.308;65.411;24
2024-07-30;48.487;45.068;52.342;24
2024-07-31;45.795;41.525;50.087;24
2024-08-01;40.520;34.764;46.072;24
2024-08-02;34.366;31.061;37.762;24
2024-08-03;28.394;26.955;30.962;24
2024-08-04;24.072;20.375;29.541;24
2024-08-05;19.404;16.990;21.947;24
2024-08-06;19.367;17.854;22.628;24
2024-08-07;28.668;23.498;30.740;24
2024-08-08;30.877;27.852;34.126;24
2024-08-09;24.069;21.651;27.981;24
2024-08-10;23.060;19.383;26.481;24
2024-08-11;17.841;15.861;19.690;24
2024-08-12;20.250;17.188;21.940;24
2024-08-13;25.075;22.814;27.052;24
2024-08-14;24.644;21.854;27.589;24
2024-08-15;25.940;25.074;26.375;24
2024-08-16;35.720;26.600;44.061;24
2024-08-17;46.247;43.992;50.418;24
2024-08-18;45.035;38.813;51.664;24
2024-08-19;36.913;30.719;42.441;24
2024-08-20;35.460;30.748;42.978;24
2024-08-21;57.161;43.518;82.678;24
2024-08-22;71.418;60.028;84.127;24
2024-08-23;75.686;65.612;87.592;24
2024-08-24;103.115;88.312;114.500;24
2024-08-25;117.611;111.021;132.725;24
2024-08-26;152.292;133.196;170.566;24
2024-08-27;159.297;146.381;168.983;24
2024-08-28;152.909;136.405;162.624;24
2024-08-29;123.464;112.130;135.123;24
2024-08-30;94.048;84.410;110.591;24
2024-08-31;76.088;70.428;83.612;24
2025-05-01;18.869;17.401;20.472;24
2025-05-02;18.013;16.367;19.372;24
2025-05-03;15.159;14.063;16.356;24
2025-05-04;13.521;12.783;14.140;24
2025-05-05;13.016;12.481;13.443;24
2025-05-06;13.654;12.737;14.520;24
2025-05-07;14.446;14.053;14.667;24
2025-05-08;15.004;14.490;15.424;24
2025-05-09;14.701;14.324;15.023;24
2025-05-10;14.878;14.034;15.485;24
2025-05-11;12.602;11.096;14.092;24
2025-05-12;11.305;10.471;11.880;24
2025-05-13;10.373;9.816;10.790;24
2025-05-14;11.212;10.554;11.783;24
2025-05-15;10.729;9.978;11.242;24
2025-05-16;9.961;9.283;10.380;24
2025-05-17;9.383;8.788;9.735;24
2025-05-18;8.985;8.509;9.472;24
2025-05-19;8.736;8.322;9.050;24
2025-05-20;8.412;7.933;8.728;24
2025-05-21;8.163;7.759;8.500;24
2025-05-22;8.170;7.825;8.397;24
2025-05-23;8.950;8.157;9.428;24
2025-05-24;9.027;8.583;9.415;24
2025-05-25;8.875;8.460;9.277;24
2025-05-26;9.297;8.560;9.751;24
2025-05-27;9.288;8.750;9.722;24
2025-05-28;10.974;8.974;12.204;24
2025-05-29;12.454;11.952;12.954;24
2025-05-30;15.037;12.260;16.792;24
2025-05-31;21.317;17.148;25.041;24
2025-06-01;27.921;25.236;31.022;24
2025-06-02;26.627;22.507;29.807;24
2025-06-03;20.310;18.083;22.398;24
2025-06-04;16.279;14.608;18.072;24
2025-06-05;14.616;13.756;15.597;24
2025-06-06;23.452;16.420;25.995;24
2025-06-07;26.733;24.881;28.212;24
2025-06-08;30.860;28.186;33.793;24
2025-06-09;26.310;23.842;29.676;24
2025-06-10;23.402;21.603;24.587;24
2025-06-11;21.128;20.519;22.716;24
2025-06-12;27.994;23.506;30.140;24
2025-06-13;31.686;28.815;34.679;24
2025-06-14;25.866;21.472;30.026;24
2025-06-15;18.354;16.005;21.329;24
2025-06-16;14.891;13.718;16.046;24
2025-06-17;16.176;14.402;17.219;24
2025-06-18;16.251;15.083;17.380;24
2025-06-19;13.507;11.774;15.073;24
2025-06-20;11.007;9.880;11.765;24
2025-06-21;9.963;9.560;10.264;24
2025-06-22;11.082;10.215;11.607;24
2025-06-23;12.922;11.555;13.928;24
2025-06-24;10.898;8.650;11.881;15
2025-06-25;7.941;7.190;8.531;24
2025-06-26;10.568;7.239;14.549;24
2025-06-27;14.973;12.309;16.294;24
2025-06-28;9.620;8.712;11.978;24
2025-06-29;9.186;8.652;9.639;24
2025-06-30;7.900;7.197;8.411;24
2025-07-01;6.657;6.373;7.060;24
2025-07-02;6.778;6.341;7.135;24
2025-07-03;6.976;6.537;7.343;24
2025-07-04;6.812;6.464;6.985;24
2025-07-05;6.568;6.347;6.689;24
2025-07-06;5.959;5.526;6.289;24
2025-07-07;5.231;4.886;5.453;24
2025-07-08;4.569;4.295;4.840;24
2025-07-09;4.390;4.285;4.484;24
2025-07-10;4.508;4.306;4.616;24
2025-07-11;4.868;4.506;5.023;24
2025-07-12;5.371;4.983;5.544;24
2025-07-13;5.738;5.447;5.895;24
2025-07-14;5.867;5.544;6.090;24
2025-07-15;5.455;5.110;5.617;24
2025-07-16;5.098;4.840;5.221;24
2025-07-17;5.099;4.823;5.233;24
2025-07-18;5.410;5.139;5.550;24
2025-07-19;5.658;5.382;5.814;24
2025-07-20;5.866;5.641;6.078;24
2025-07-21;5.826;5.544;6.027;24
2025-07-22;6.403;5.550;6.829;24
2025-07-23;6.818;6.244;7.191;24
2025-07-24;6.062;5.496;6.367;24
2025-07-25;5.288;4.914;5.465;24
2025-07-26;4.950;4.733;5.081;24
2025-07-27;4.843;4.644;4.989;24
2025-07-28;4.770;4.600;4.926;24
2025-07-29;4.771;4.605;4.954;24
2025-07-30;5.052;4.616;5.376;24
2025-07-31;5.135;4.886;5.292;24
2025-08-01;5.075;4.886;5.233;24
2025-08-02;5.321;4.977;5.472;24
2025-08-03;6.199;5.447;6.823;24
2025-08-04;7.857;6.937;8.622;24
2025-08-05;10.642;8.743;13.833;24
2025-08-06;13.764;12.445;14.726;24
2025-08-07;11.631;10.866;12.427;24
2025-08-08;11.747;10.993;12.508;24
2025-08-09;13.324;12.691;13.775;24
2025-08-10;11.602;10.630;12.691;24
2025-08-11;9.814;9.362;10.521;24
2025-08-12;11.508;9.848;13.368;24
2025-08-13;15.044;13.699;15.749;24
2025-08-14;13.303;12.049;14.835;24
2025-08-15;12.397;11.668;12.875;24
2025-08-16;13.149;11.721;14.140;24
2025-08-17;10.425;9.299;11.616;24
2025-08-18;8.982;8.381;9.338;24
2025-08-19;8.290;7.803;8.576;24
2025-08-20;7.937;7.682;8.293;24
2025-08-21;9.951;8.561;10.596;24
2025-08-22;11.476;10.488;12.327;24
2025-08-23;10.979;9.864;11.792;24
2025-08-24;9.034;7.912;9.840;24
2025-08-25;7.537;6.796;7.883;24
2025-08-26;6.584;6.192;6.789;24
2025-08-27;6.878;6.302;7.149;24
2025-08-28;8.078;7.046;9.331;24
2025-08-29;10.760;9.584;11.942;24
2025-08-30;10.913;9.784;12.212;24
2025-08-31;21.188;13.080;24.321;24
