# Dognverdier for vannforing, lygna. Stasjon 24.9.0 (Tingvatn (Lygne)), parameter 1001.
# Aggregert fra timesverdier. Dognet gaar fra 06 UTC dagen for
# til 06 UTC paa datoen - samme vindu som nedborfilene (PT6H).
# timer = antall timesverdier bak dognet, maks 24.
# Kilde: NVE HydAPI.
dato;vf_snitt;vf_min;vf_maks;timer
2023-08-07;6.875;6.271;7.407;24
2023-08-08;6.057;5.911;6.232;24
2023-08-09;6.334;6.032;6.696;24
2023-08-10;6.384;6.198;6.570;24
2023-08-11;6.037;5.796;6.189;24
2023-08-12;5.565;5.351;5.768;24
2023-08-13;5.220;5.105;5.348;24
2023-08-14;4.981;4.880;5.127;24
2023-08-15;5.157;4.848;6.229;24
2023-08-16;16.195;6.495;25.689;24
2023-08-17;30.225;26.345;31.680;24
2023-08-18;28.951;26.007;31.251;24
2023-08-19;22.843;20.042;25.774;24
2023-08-20;18.623;17.971;19.889;24
2023-08-21;17.061;15.935;17.921;24
2023-08-22;14.649;13.435;15.808;24
2023-08-23;12.505;11.648;13.382;24
2023-08-24;10.878;10.194;11.552;24
2023-08-25;9.620;9.318;10.171;24
2023-08-26;11.932;9.817;13.419;24
2023-08-27;13.971;13.471;14.278;24
2023-08-28;14.076;13.640;14.305;24
2023-08-29;12.836;12.012;13.587;24
2023-08-30;11.139;10.399;11.938;24
2023-08-31;9.852;9.453;10.354;24
2024-05-01;22.307;18.311;26.360;24
2024-05-02;32.807;26.875;39.042;24
2024-05-03;43.425;39.723;45.578;24
2024-05-04;45.137;43.239;46.072;24
2024-05-05;40.133;37.232;43.048;24
2024-05-06;34.330;31.645;36.932;24
2024-05-07;28.812;26.109;31.478;24
2024-05-08;23.636;21.611;25.859;24
2024-05-09;19.779;18.221;21.548;24
2024-05-10;16.929;15.854;18.152;24
2024-05-11;14.887;14.077;15.761;24
2024-05-12;13.348;12.790;14.088;24
2024-05-13;12.156;11.619;12.699;24
2024-05-14;11.079;10.615;11.576;24
2024-05-15;10.175;9.765;10.579;24
2024-05-16;9.450;9.122;9.804;24
2024-05-17;8.861;8.640;9.113;24
2024-05-18;8.357;8.101;8.681;24
2024-05-19;7.840;7.609;8.071;24
2024-05-20;7.330;6.989;7.605;24
2024-05-21;6.631;6.262;7.043;24
2024-05-22;5.888;5.583;6.236;24
2024-05-23;5.207;4.866;5.659;24
2024-05-24;4.793;4.663;4.982;24
2024-05-25;4.760;4.597;4.862;24
2024-05-26;4.517;4.409;4.607;24
2024-05-27;4.540;4.396;4.798;24
2024-05-28;5.786;4.924;7.070;24
2024-05-29;8.441;7.175;9.713;24
2024-05-30;10.831;9.804;12.638;24
2024-05-31;16.307;12.933;18.947;24
2024-06-01;20.180;19.141;20.955;24
2024-06-02;20.412;19.744;21.037;24
2024-06-03;18.514;17.292;19.612;24
2024-06-04;15.809;14.078;17.255;24
2024-06-05;13.386;12.795;14.273;24
2024-06-06;17.002;14.612;19.233;24
2024-06-07;20.669;19.485;21.396;24
2024-06-08;20.990;20.695;21.285;24
2024-06-09;21.937;20.852;23.899;24
2024-06-10;26.094;24.071;27.001;24
2024-06-11;25.706;23.848;26.938;24
2024-06-12;24.011;22.853;25.557;24
2024-06-13;25.192;24.205;25.611;24
2024-06-14;22.003;19.942;24.078;24
2024-06-15;18.078;17.097;19.830;24
2024-06-16;21.647;17.871;26.922;24
2024-06-17;30.982;27.138;35.409;24
2024-06-18;40.733;35.919;45.644;24
2024-06-19;47.873;45.907;48.661;24
2024-06-20;41.821;35.777;46.959;24
2024-06-21;30.563;26.148;35.522;24
2024-06-22;21.994;19.005;25.588;24
2024-06-23;16.575;14.700;18.806;24
2024-06-24;13.030;11.667;14.518;24
2024-06-25;10.400;9.448;11.576;24
2024-06-26;8.527;7.861;9.356;24
2024-06-27;7.144;6.520;7.815;24
2024-06-28;5.831;5.321;6.476;24
2024-06-29;4.956;4.759;5.309;24
2024-06-30;4.497;4.302;4.808;24
2024-07-01;4.037;3.792;4.306;24
2024-07-02;3.575;3.348;3.789;24
2024-07-03;3.211;2.963;3.399;24
2024-07-04;2.815;2.692;2.978;24
2024-07-05;2.989;2.796;3.206;24
2024-07-06;4.742;3.231;7.097;24
2024-07-07;8.770;7.258;10.318;24
2024-07-08;11.780;10.444;12.989;24
2024-07-09;13.730;13.025;14.115;24
2024-07-10;13.621;13.289;14.008;24
2024-07-11;16.150;13.483;18.442;24
2024-07-12;19.040;18.595;19.363;24
2024-07-13;18.598;17.697;19.317;24
2024-07-14;16.454;15.738;17.635;24
2024-07-15;16.435;15.923;17.213;24
2024-07-16;17.785;17.109;19.102;24
2024-07-17;19.094;18.825;19.271;24
2024-07-18;18.284;17.439;18.819;24
2024-07-19;16.007;14.639;17.298;24
2024-07-20;13.333;12.199;14.578;24
2024-07-21;11.013;10.074;12.085;24
2024-07-22;9.138;8.414;10.013;24
2024-07-23;7.700;7.086;8.366;24
2024-07-24;6.360;5.760;7.068;24
2024-07-25;5.204;4.705;5.675;24
2024-07-26;4.450;4.306;4.677;24
2024-07-27;4.195;4.123;4.266;24
2024-07-28;4.003;3.893;4.126;24
2024-07-29;3.728;3.489;3.965;24
2024-07-30;3.357;3.244;3.512;24
2024-07-31;3.095;3.009;3.249;24
2024-08-01;2.864;2.697;3.022;24
2024-08-02;2.560;2.470;2.718;24
2024-08-03;2.319;2.245;2.452;24
2024-08-04;2.249;2.128;2.376;24
2024-08-05;2.247;2.150;2.321;24
2024-08-06;2.065;2.017;2.140;24
2024-08-07;1.943;1.888;2.025;24
2024-08-08;2.341;2.007;2.642;24
2024-08-09;2.989;2.652;3.472;24
2024-08-10;5.771;3.570;8.367;24
2024-08-11;11.041;8.517;13.232;24
2024-08-12;14.416;13.451;14.705;24
2024-08-13;14.156;13.419;14.772;24
2024-08-14;12.376;11.376;13.388;24
2024-08-15;10.745;10.185;11.296;24
2024-08-16;10.608;9.856;12.719;24
2024-08-17;14.774;13.036;16.028;24
2024-08-18;15.939;15.412;16.186;24
2024-08-19;14.493;13.513;15.372;24
2024-08-20;12.501;11.648;13.461;24
2024-08-21;12.009;11.324;13.624;24
2024-08-22;15.296;13.805;16.546;24
2024-08-23;21.921;16.605;30.096;24
2024-08-24;39.906;30.404;49.831;24
2024-08-25;51.206;50.062;51.997;24
2024-08-26;49.415;47.822;51.418;24
2024-08-27;54.587;50.540;56.086;24
2024-08-28;46.888;40.432;52.975;24
2024-08-29;34.075;28.635;39.945;24
2024-08-30;24.346;20.921;28.207;24
2024-08-31;18.134;15.941;20.580;24
2025-05-01;2.485;2.371;2.575;24
2025-05-02;2.279;2.189;2.391;24
2025-05-03;2.189;2.116;2.302;24
2025-05-04;2.062;1.996;2.157;24
2025-05-05;1.935;1.868;2.035;24
2025-05-06;1.842;1.753;1.926;24
2025-05-07;1.687;1.611;1.783;24
2025-05-08;1.592;1.550;1.636;24
2025-05-09;1.508;1.476;1.554;24
2025-05-10;1.445;1.418;1.487;24
2025-05-11;1.356;1.329;1.407;24
2025-05-12;1.307;1.270;1.346;24
2025-05-13;1.227;1.190;1.269;24
2025-05-14;1.194;1.118;1.257;24
2025-05-15;1.097;1.049;1.134;24
2025-05-16;1.072;1.018;1.109;24
2025-05-17;0.988;0.953;1.038;24
2025-05-18;0.948;0.914;0.997;24
2025-05-19;0.917;0.876;0.981;24
2025-05-20;0.861;0.836;0.885;24
2025-05-21;0.811;0.776;0.847;24
2025-05-22;0.822;0.774;0.887;24
2025-05-23;0.799;0.746;0.877;24
2025-05-24;0.744;0.703;0.772;24
2025-05-25;0.707;0.678;0.735;24
2025-05-26;0.851;0.737;0.938;24
2025-05-27;1.022;0.921;1.171;24
2025-05-28;1.891;1.218;2.704;24
2025-05-29;3.544;2.764;4.359;24
2025-05-30;5.205;4.443;6.310;24
2025-05-31;6.984;6.336;7.392;24
2025-06-01;7.491;7.363;7.815;24
2025-06-02;7.650;7.495;7.842;24
2025-06-03;7.615;7.418;7.819;24
2025-06-04;7.496;7.186;8.109;24
2025-06-05;9.127;8.214;9.934;24
2025-06-06;10.867;9.987;11.861;24
2025-06-07;13.674;11.963;15.646;24
2025-06-08;16.334;15.837;16.587;24
2025-06-09;15.526;14.348;16.268;24
2025-06-10;13.175;12.130;14.278;24
2025-06-11;11.153;10.291;12.046;24
2025-06-12;9.375;8.564;10.269;24
2025-06-13;7.830;7.265;8.493;24
2025-06-14;6.515;5.965;7.243;24
2025-06-15;5.412;5.005;5.932;24
2025-06-16;4.636;4.282;5.027;24
2025-06-17;3.972;3.711;4.307;24
2025-06-18;3.438;3.220;3.693;24
2025-06-19;3.048;2.840;3.266;24
2025-06-20;2.682;2.466;2.860;24
2025-06-21;2.332;2.208;2.464;24
2025-06-22;2.094;1.977;2.222;24
2025-06-23;1.947;1.846;2.167;24
2025-06-24;1.878;1.817;1.961;24
2025-06-25;1.805;1.716;1.888;24
2025-06-26;1.678;1.594;1.767;24
2025-06-27;1.657;1.534;1.822;24
2025-06-28;1.872;1.786;2.102;24
2025-06-29;2.286;2.072;2.596;24
2025-06-30;2.774;2.661;2.877;24
2025-07-01;2.968;2.865;3.074;24
2025-07-02;3.093;3.014;3.172;24
2025-07-03;3.095;3.017;3.177;24
2025-07-04;2.968;2.754;3.266;24
2025-07-05;3.074;2.850;3.438;24
2025-07-06;5.128;3.506;6.973;24
2025-07-07;8.637;7.112;10.070;24
2025-07-08;10.838;10.145;11.286;24
2025-07-09;11.172;11.057;11.272;24
2025-07-10;10.988;10.729;11.188;24
2025-07-11;10.357;10.030;10.716;24
2025-07-12;9.396;8.912;9.969;24
2025-07-13;8.225;7.602;8.826;24
2025-07-14;7.007;6.414;7.594;24
2025-07-15;5.752;5.233;6.288;24
2025-07-16;5.452;4.841;6.091;24
2025-07-17;6.720;6.125;7.056;24
2025-07-18;7.091;6.984;7.143;24
2025-07-19;6.606;6.236;6.951;24
2025-07-20;5.830;5.453;6.228;24
2025-07-21;5.027;4.695;5.417;24
2025-07-22;4.926;4.498;5.724;24
2025-07-23;8.468;6.012;10.158;24
2025-07-24;11.255;10.274;12.668;24
2025-07-25;13.933;12.729;15.304;24
2025-07-26;15.489;15.163;15.681;24
2025-07-27;14.375;13.362;15.118;24
2025-07-28;12.299;11.127;13.336;24
2025-07-29;10.140;9.147;11.057;24
2025-07-30;8.399;7.838;9.122;24
2025-07-31;7.178;6.583;7.762;24
2025-08-01;5.933;5.445;6.520;24
2025-08-02;4.990;4.597;5.390;24
2025-08-03;4.524;4.389;4.632;24
2025-08-04;5.021;4.709;5.523;24
2025-08-05;7.541;5.631;11.955;24
2025-08-06;35.373;13.155;56.922;24
2025-08-07;60.416;57.865;61.787;24
2025-08-08;50.512;44.340;57.524;24
2025-08-09;38.835;33.860;43.857;24
2025-08-10;30.866;29.722;33.450;24
2025-08-11;27.701;25.503;29.714;24
2025-08-12;23.046;20.920;25.295;24
2025-08-13;18.600;16.760;20.859;24
2025-08-14;14.870;13.351;16.522;24
2025-08-15;12.083;11.024;13.247;24
2025-08-16;10.125;9.242;10.978;24
2025-08-17;8.435;7.695;9.118;24
2025-08-18;7.054;6.485;7.613;24
2025-08-19;5.888;5.348;6.436;24
2025-08-20;4.919;4.545;5.383;24
2025-08-21;4.171;3.841;4.525;24
2025-08-22;3.586;3.334;3.813;24
2025-08-23;3.085;2.820;3.377;24
2025-08-24;2.644;2.482;2.805;24
2025-08-25;2.364;2.226;2.506;24
2025-08-26;2.102;2.019;2.222;24
2025-08-27;1.915;1.840;2.027;24
2025-08-28;1.766;1.687;1.848;24
2025-08-29;1.722;1.629;1.994;24
2025-08-30;2.127;2.027;2.218;24
2025-08-31;2.347;2.214;2.506;24
