Dato,Vannføring
2018-04-09 11:00:00Z,192.437
2018-04-10 11:00:00Z,192.726
2018-04-11 11:00:00Z,184.9188
2018-04-12 11:00:00Z,183.358
2018-04-13 11:00:00Z,185.1987
2018-04-14 11:00:00Z,232.5145
2018-04-15 11:00:00Z,253.3281
2018-04-16 11:00:00Z,247.8562
2018-04-17 11:00:00Z,233.7015
2018-04-18 11:00:00Z,241.618
2018-04-19 11:00:00Z,248.1505
2018-04-20 11:00:00Z,266.3096
2018-04-21 11:00:00Z,266.9508
2018-04-22 11:00:00Z,254.1708
2018-04-23 11:00:00Z,240.9609
2018-04-24 11:00:00Z,232.0379
2018-04-25 11:00:00Z,238.033
2018-04-26 11:00:00Z,234.3382
2018-04-27 11:00:00Z,231.133
2018-04-28 11:00:00Z,222.3174
2018-04-29 11:00:00Z,225.4219
2018-04-30 11:00:00Z,223.5815
2018-05-01 11:00:00Z,235.8789
2018-05-02 11:00:00Z,231.4546
2018-05-03 11:00:00Z,231.2063
2018-05-04 11:00:00Z,228.3429
2018-05-05 11:00:00Z,227.423
2018-05-06 11:00:00Z,225.8427
2018-05-07 11:00:00Z,222.7373
2018-05-08 11:00:00Z,222.3522
2018-05-09 11:00:00Z,219.0633
2018-05-10 11:00:00Z,221.7188
2018-05-11 11:00:00Z,232.3142
2018-05-12 11:00:00Z,225.9929
2018-05-13 11:00:00Z,222.5967
2018-05-14 11:00:00Z,220.0263
2018-05-15 11:00:00Z,215.1192
2018-05-16 11:00:00Z,177.7465
2018-05-17 11:00:00Z,148.1511
2018-05-18 11:00:00Z,143.5508
2018-05-19 11:00:00Z,142.3747
2018-05-20 11:00:00Z,142.2378
2018-05-21 11:00:00Z,142.2908
2018-05-22 11:00:00Z,142.5804
2018-05-23 11:00:00Z,141.4852
2018-05-24 11:00:00Z,141.3757
2018-05-25 11:00:00Z,136.9246
2018-05-26 11:00:00Z,82.29561
2018-05-27 11:00:00Z,81.4315
2018-05-28 11:00:00Z,81.0605
2018-05-29 11:00:00Z,118.1814
2018-05-30 11:00:00Z,139.5263
2018-05-31 11:00:00Z,139.6669
2018-06-01 11:00:00Z,137.6443
2018-06-02 11:00:00Z,134.8559
2018-06-03 11:00:00Z,122.2393
2018-06-04 11:00:00Z,84.99763
2018-06-05 11:00:00Z,84.85033
2018-06-06 11:00:00Z,81.3604
2018-06-07 11:00:00Z,80.89999
2018-06-08 11:00:00Z,95.42195
2018-06-09 11:00:00Z,91.85873
2018-06-10 11:00:00Z,84.31266
2018-06-11 11:00:00Z,84.50257
2018-06-12 11:00:00Z,84.73829
2018-06-13 11:00:00Z,82.91203
2018-06-14 11:00:00Z,71.03426
2018-06-15 11:00:00Z,70.9586
2018-06-16 11:00:00Z,78.33046
2018-06-17 11:00:00Z,79.69486
2018-06-18 11:00:00Z,80.3099
2018-06-19 11:00:00Z,73.69173
2018-06-20 11:00:00Z,75.67799
2018-06-21 11:00:00Z,78.14982
2018-06-22 11:00:00Z,77.32088
2018-06-23 11:00:00Z,76.30447
2018-06-24 11:00:00Z,76.34624
2018-06-25 11:00:00Z,76.85305
2018-06-26 11:00:00Z,76.22084
2018-06-27 11:00:00Z,76.5084
2018-06-28 11:00:00Z,76.32227
2018-06-29 11:00:00Z,75.12544
2018-06-30 11:00:00Z,63.33169
2018-07-01 11:00:00Z,63.69685
2018-07-02 11:00:00Z,63.68858
2018-07-03 11:00:00Z,86.08018
2018-07-04 11:00:00Z,95.66615
2018-07-05 11:00:00Z,95.17866
2018-07-06 11:00:00Z,95.00365
2018-07-07 11:00:00Z,67.61618
2018-07-08 11:00:00Z,66.8802
2018-07-09 11:00:00Z,66.95586
2018-07-10 11:00:00Z,66.55121
2018-07-11 11:00:00Z,83.59269
2018-07-12 11:00:00Z,92.79359
2018-07-13 11:00:00Z,91.79893
2018-07-14 11:00:00Z,78.53925
2018-07-15 11:00:00Z,76.99152
2018-07-16 11:00:00Z,76.52647
2018-07-17 11:00:00Z,76.01965
2018-07-18 11:00:00Z,75.21043
2018-07-19 11:00:00Z,74.85983
2018-07-20 11:00:00Z,67.21348
2018-07-21 11:00:00Z,60.37703
2018-07-22 11:00:00Z,58.22896
2018-07-23 11:00:00Z,58.92377
2018-07-24 11:00:00Z,60.02001
2018-07-25 11:00:00Z,59.22398
2018-07-26 11:00:00Z,59.10328
2018-07-27 11:00:00Z,59.31647
2018-07-28 11:00:00Z,59.49652
2018-07-29 11:00:00Z,59.57152
2018-07-30 11:00:00Z,58.39434
2018-07-31 11:00:00Z,58.60778
2018-08-01 11:00:00Z,58.96552
2018-08-02 11:00:00Z,57.70268
2018-08-03 11:00:00Z,56.27583
2018-08-04 11:00:00Z,56.55451
2018-08-05 11:00:00Z,56.36278
2018-08-06 11:00:00Z,56.60637
2018-08-07 11:00:00Z,56.60664
2018-08-08 11:00:00Z,56.74831
2018-08-09 11:00:00Z,56.51941
2018-08-10 11:00:00Z,58.85462
2018-08-11 11:00:00Z,62.83534
2018-08-12 11:00:00Z,59.85313
2018-08-13 11:00:00Z,57.57409
2018-08-14 11:00:00Z,57.62661
2018-08-15 11:00:00Z,57.53717
2018-08-16 11:00:00Z,77.92594
2018-08-17 11:00:00Z,92.6079
2018-08-18 11:00:00Z,92.15834
2018-08-19 11:00:00Z,92.18059
2018-08-20 11:00:00Z,101.181
2018-08-21 11:00:00Z,103.4859
2018-08-22 11:00:00Z,105.3663
2018-08-23 11:00:00Z,88.92625
2018-08-24 11:00:00Z,88.87527
2018-08-25 11:00:00Z,73.78905
2018-08-26 11:00:00Z,74.39139
2018-08-27 11:00:00Z,85.69321
2018-08-28 11:00:00Z,102.4882
2018-08-29 11:00:00Z,110.4394
2018-08-30 11:00:00Z,113.1329
2018-08-31 11:00:00Z,113.53
2018-09-01 11:00:00Z,111.7134
2018-09-02 11:00:00Z,110.8914
2018-09-03 11:00:00Z,139.9266
2018-09-04 11:00:00Z,168.3738
2018-09-05 11:00:00Z,180.1791
2018-09-06 11:00:00Z,179.0554
2018-09-07 11:00:00Z,187.0768
2018-09-08 11:00:00Z,352.1796
2018-09-09 11:00:00Z,276.7015
2018-09-10 11:00:00Z,247.3149
2018-09-11 11:00:00Z,240.9623
2018-09-12 11:00:00Z,219.0889
2018-09-13 11:00:00Z,180.2984
2018-09-14 11:00:00Z,164.0264
2018-09-15 11:00:00Z,154.1827
2018-09-16 11:00:00Z,139.6387
2018-09-17 11:00:00Z,164.0694
2018-09-18 11:00:00Z,158.6614
2018-09-19 11:00:00Z,176.5675
2018-09-20 11:00:00Z,204.9024
2018-09-21 11:00:00Z,254.8286
2018-09-22 11:00:00Z,395.1634
2018-09-23 11:00:00Z,336.6132
2018-09-24 11:00:00Z,271.5141
2018-09-25 11:00:00Z,210.0275
2018-09-26 11:00:00Z,200.5825
2018-09-27 11:00:00Z,198.9599
2018-09-28 11:00:00Z,197.286
2018-09-29 11:00:00Z,196.4689
2018-09-30 11:00:00Z,195.2668
2018-10-01 11:00:00Z,195.589
2018-10-02 11:00:00Z,177.4699
2018-10-03 11:00:00Z,164.9012
2018-10-04 11:00:00Z,121.5862
2018-10-05 11:00:00Z,118.3749
2018-10-06 11:00:00Z,117.7636
2018-10-07 11:00:00Z,117.6617
2018-10-08 11:00:00Z,118.7767
2018-10-09 11:00:00Z,119.0052
2018-10-10 11:00:00Z,119.5399
2018-10-11 11:00:00Z,119.0824
2018-10-12 11:00:00Z,118.3456
2018-10-13 11:00:00Z,118.2774
2018-10-14 11:00:00Z,119.0571
2018-10-15 11:00:00Z,117.2828
2018-10-16 11:00:00Z,117.2826
2018-10-17 11:00:00Z,117.2008
2018-10-18 11:00:00Z,116.9299
2018-10-19 11:00:00Z,116.2253
2018-10-20 11:00:00Z,109.3185
2018-10-21 11:00:00Z,73.38331
2018-10-22 11:00:00Z,71.79799
2018-10-23 11:00:00Z,75.23817
2018-10-24 11:00:00Z,77.07455
2018-10-25 11:00:00Z,115.8206
2018-10-26 11:00:00Z,141.3464
2018-10-27 11:00:00Z,141.209
2018-10-28 11:00:00Z,142.2619
2018-10-29 11:00:00Z,142.4851
2018-10-30 11:00:00Z,145.0971
2018-10-31 11:00:00Z,148.589
2018-11-01 11:00:00Z,150.2969
2018-11-02 11:00:00Z,153.489
2018-11-03 11:00:00Z,153.631
2018-11-04 11:00:00Z,151.3854
2018-11-05 11:00:00Z,166.0986
2018-11-06 11:00:00Z,178.8108
2018-11-07 11:00:00Z,175.0266
2018-11-08 11:00:00Z,175.382
2018-11-09 11:00:00Z,178.962
2018-11-10 11:00:00Z,194.892
2018-11-11 11:00:00Z,258.112
2018-11-12 11:00:00Z,241.5222
2018-11-13 11:00:00Z,214.3555
2018-11-14 11:00:00Z,214.0932
2018-11-15 11:00:00Z,197.8505
2018-11-16 11:00:00Z,192.4095
2018-11-17 11:00:00Z,185.0334
2018-11-18 11:00:00Z,182.0311
2018-11-19 11:00:00Z,181.278
2018-11-20 11:00:00Z,185.7653
2018-11-21 11:00:00Z,188.6369
2018-11-22 11:00:00Z,188.1228
2018-11-23 11:00:00Z,189.7065
2018-11-24 11:00:00Z,188.2821
2018-11-25 11:00:00Z,188.2501
2018-11-26 11:00:00Z,188.387
2018-11-27 11:00:00Z,190.5623
2018-11-28 11:00:00Z,190.3693
2018-11-29 11:00:00Z,188.0342
2018-11-30 11:00:00Z,255.3979
2018-12-01 11:00:00Z,228.4371
2018-12-02 11:00:00Z,214.7048
2018-12-03 11:00:00Z,223.1863
2018-12-04 11:00:00Z,221.6689
2018-12-05 11:00:00Z,211.8381
2018-12-06 11:00:00Z,205.335
2018-12-07 11:00:00Z,205.8407
2018-12-08 11:00:00Z,218.9217
2018-12-09 11:00:00Z,216.5869
2018-12-10 11:00:00Z,207.1435
2018-12-11 11:00:00Z,201.5134
2018-12-12 11:00:00Z,199.6847
2018-12-13 11:00:00Z,185.2779
2018-12-14 11:00:00Z,167.6691
2018-12-15 11:00:00Z,161.1178
2018-12-16 11:00:00Z,160.6196
2018-12-17 11:00:00Z,164.4655
2018-12-18 11:00:00Z,184.7342
2018-12-19 11:00:00Z,183.4291
2018-12-20 11:00:00Z,164.7639
2018-12-21 11:00:00Z,197.994
2018-12-22 11:00:00Z,167.7528
2018-12-23 11:00:00Z,155.8774
2018-12-24 11:00:00Z,149.5857
2018-12-25 11:00:00Z,150.1304
2018-12-26 11:00:00Z,152.3078
2018-12-27 11:00:00Z,152.4819
2018-12-28 11:00:00Z,153.4288
2018-12-29 11:00:00Z,149.3324
2018-12-30 11:00:00Z,127.6641
2018-12-31 11:00:00Z,123.9627
2019-01-01 11:00:00Z,130.7628
2019-01-02 11:00:00Z,140.3066
2019-01-03 11:00:00Z,145.0005
2019-01-04 11:00:00Z,144.1604
2019-01-05 11:00:00Z,143.825
2019-01-06 11:00:00Z,143.5473
2019-01-07 11:00:00Z,
2019-01-08 11:00:00Z,
2019-01-09 11:00:00Z,
2019-01-10 11:00:00Z,
2019-01-11 11:00:00Z,
2019-01-12 11:00:00Z,
2019-01-13 11:00:00Z,
2019-01-14 11:00:00Z,
2019-01-15 11:00:00Z,
2019-01-16 11:00:00Z,
2019-01-17 11:00:00Z,
2019-01-18 11:00:00Z,
2019-01-19 11:00:00Z,
2019-01-20 11:00:00Z,
2019-01-21 11:00:00Z,
2019-01-22 11:00:00Z,
2019-01-23 11:00:00Z,
2019-01-24 11:00:00Z,
2019-01-25 11:00:00Z,
2019-01-26 11:00:00Z,
2019-01-27 11:00:00Z,
2019-01-28 11:00:00Z,
2019-01-29 11:00:00Z,
2019-01-30 11:00:00Z,
2019-01-31 11:00:00Z,
2019-02-01 11:00:00Z,
2019-02-02 11:00:00Z,
2019-02-03 11:00:00Z,
2019-02-04 11:00:00Z,
2019-02-05 11:00:00Z,
2019-02-06 11:00:00Z,
2019-02-07 11:00:00Z,
2019-02-08 11:00:00Z,
2019-02-09 11:00:00Z,
2019-02-10 11:00:00Z,
2019-02-11 11:00:00Z,
2019-02-12 11:00:00Z,
2019-02-13 11:00:00Z,
2019-02-14 11:00:00Z,
2019-02-15 11:00:00Z,
2019-02-16 11:00:00Z,
2019-02-17 11:00:00Z,
2019-02-18 11:00:00Z,
2019-02-19 11:00:00Z,
2019-02-20 11:00:00Z,
2019-02-21 11:00:00Z,
2019-02-22 11:00:00Z,
2019-02-23 11:00:00Z,
2019-02-24 11:00:00Z,
2019-02-25 11:00:00Z,
2019-02-26 11:00:00Z,
2019-02-27 11:00:00Z,
2019-02-28 11:00:00Z,
2019-03-01 11:00:00Z,
2019-03-02 11:00:00Z,
2019-03-03 11:00:00Z,
2019-03-04 11:00:00Z,
2019-03-05 11:00:00Z,
2019-03-06 11:00:00Z,
2019-03-07 11:00:00Z,
2019-03-08 11:00:00Z,
2019-03-09 11:00:00Z,
2019-03-10 11:00:00Z,
2019-03-11 11:00:00Z,
2019-03-12 11:00:00Z,
2019-03-13 11:00:00Z,
2019-03-14 11:00:00Z,
2019-03-15 11:00:00Z,
2019-03-16 11:00:00Z,
2019-03-17 11:00:00Z,
2019-03-18 11:00:00Z,
2019-03-19 11:00:00Z,
2019-03-20 11:00:00Z,
2019-03-21 11:00:00Z,
2019-03-22 11:00:00Z,
2019-03-23 11:00:00Z,
2019-03-24 11:00:00Z,
2019-03-25 11:00:00Z,
2019-03-26 11:00:00Z,
2019-03-27 11:00:00Z,
2019-03-28 11:00:00Z,
2019-03-29 11:00:00Z,
2019-03-30 11:00:00Z,
2019-03-31 11:00:00Z,
2019-04-01 11:00:00Z,
2019-04-02 11:00:00Z,
2019-04-03 11:00:00Z,
2019-04-04 11:00:00Z,
2019-04-05 11:00:00Z,
2019-04-06 11:00:00Z,
2019-04-07 11:00:00Z,
2019-04-08 11:00:00Z,
2019-04-09 11:00:00Z,
2019-04-10 11:00:00Z,
2019-04-11 11:00:00Z,
2019-04-12 11:00:00Z,
2019-04-13 11:00:00Z,
2019-04-14 11:00:00Z,
2019-04-15 11:00:00Z,
2019-04-16 11:00:00Z,
2019-04-17 11:00:00Z,
2019-04-18 11:00:00Z,
2019-04-19 11:00:00Z,
2019-04-20 11:00:00Z,
2019-04-21 11:00:00Z,
2019-04-22 11:00:00Z,
2019-04-23 11:00:00Z,
2019-04-24 11:00:00Z,
2019-04-25 11:00:00Z,
2019-04-26 11:00:00Z,
2019-04-27 11:00:00Z,
2019-04-28 11:00:00Z,
2019-04-29 11:00:00Z,
2019-04-30 11:00:00Z,
2019-05-01 11:00:00Z,
2019-05-02 11:00:00Z,
2019-05-03 11:00:00Z,
2019-05-04 11:00:00Z,
2019-05-05 11:00:00Z,
2019-05-06 11:00:00Z,
2019-05-07 11:00:00Z,
2019-05-08 11:00:00Z,
2019-05-09 11:00:00Z,
2019-05-10 11:00:00Z,
2019-05-11 11:00:00Z,
2019-05-12 11:00:00Z,
2019-05-13 11:00:00Z,
2019-05-14 11:00:00Z,
2019-05-15 11:00:00Z,
2019-05-16 11:00:00Z,
2019-05-17 11:00:00Z,
2019-05-18 11:00:00Z,
2019-05-19 11:00:00Z,
2019-05-20 11:00:00Z,
2019-05-21 11:00:00Z,
2019-05-22 11:00:00Z,
2019-05-23 11:00:00Z,
2019-05-24 11:00:00Z,
2019-05-25 11:00:00Z,
2019-05-26 11:00:00Z,
2019-05-27 11:00:00Z,
2019-05-28 11:00:00Z,
2019-05-29 11:00:00Z,
2019-05-30 11:00:00Z,
2019-05-31 11:00:00Z,
2019-06-01 11:00:00Z,
2019-06-02 11:00:00Z,
2019-06-03 11:00:00Z,
2019-06-04 11:00:00Z,
2019-06-05 11:00:00Z,
2019-06-06 11:00:00Z,
2019-06-07 11:00:00Z,
2019-06-08 11:00:00Z,
2019-06-09 11:00:00Z,
2019-06-10 11:00:00Z,
2019-06-11 11:00:00Z,
2019-06-12 11:00:00Z,
2019-06-13 11:00:00Z,
2019-06-14 11:00:00Z,
2019-06-15 11:00:00Z,
2019-06-16 11:00:00Z,
2019-06-17 11:00:00Z,
2019-06-18 11:00:00Z,
2019-06-19 11:00:00Z,
2019-06-20 11:00:00Z,
2019-06-21 11:00:00Z,
2019-06-22 11:00:00Z,
2019-06-23 11:00:00Z,
2019-06-24 11:00:00Z,
2019-06-25 11:00:00Z,
2019-06-26 11:00:00Z,
2019-06-27 11:00:00Z,
2019-06-28 11:00:00Z,
2019-06-29 11:00:00Z,
2019-06-30 11:00:00Z,
2019-07-01 11:00:00Z,
2019-07-02 11:00:00Z,
2019-07-03 11:00:00Z,
2019-07-04 11:00:00Z,
2019-07-05 11:00:00Z,
2019-07-06 11:00:00Z,
2019-07-07 11:00:00Z,
2019-07-08 11:00:00Z,
2019-07-09 11:00:00Z,
2019-07-10 11:00:00Z,
2019-07-11 11:00:00Z,
2019-07-12 11:00:00Z,
2019-07-13 11:00:00Z,
2019-07-14 11:00:00Z,
2019-07-15 11:00:00Z,
2019-07-16 11:00:00Z,
2019-07-17 11:00:00Z,
2019-07-18 11:00:00Z,
2019-07-19 11:00:00Z,
2019-07-20 11:00:00Z,
2019-07-21 11:00:00Z,
2019-07-22 11:00:00Z,
2019-07-23 11:00:00Z,
2019-07-24 11:00:00Z,
2019-07-25 11:00:00Z,
2019-07-26 11:00:00Z,
2019-07-27 11:00:00Z,
2019-07-28 11:00:00Z,
2019-07-29 11:00:00Z,
2019-07-30 11:00:00Z,
2019-07-31 11:00:00Z,
2019-08-01 11:00:00Z,
2019-08-02 11:00:00Z,
2019-08-03 11:00:00Z,
2019-08-04 11:00:00Z,
2019-08-05 11:00:00Z,
2019-08-06 11:00:00Z,
2019-08-07 11:00:00Z,
2019-08-08 11:00:00Z,
2019-08-09 11:00:00Z,
2019-08-10 11:00:00Z,
2019-08-11 11:00:00Z,
2019-08-12 11:00:00Z,
2019-08-13 11:00:00Z,
2019-08-14 11:00:00Z,
2019-08-15 11:00:00Z,
2019-08-16 11:00:00Z,
2019-08-17 11:00:00Z,
2019-08-18 11:00:00Z,
2019-08-19 11:00:00Z,
2019-08-20 11:00:00Z,
2019-08-21 11:00:00Z,
2019-08-22 11:00:00Z,
2019-08-23 11:00:00Z,
2019-08-24 11:00:00Z,
2019-08-25 11:00:00Z,
2019-08-26 11:00:00Z,
2019-08-27 11:00:00Z,
2019-08-28 11:00:00Z,
2019-08-29 11:00:00Z,
2019-08-30 11:00:00Z,
2019-08-31 11:00:00Z,
2019-09-01 11:00:00Z,
2019-09-02 11:00:00Z,
2019-09-03 11:00:00Z,
2019-09-04 11:00:00Z,
2019-09-05 11:00:00Z,
2019-09-06 11:00:00Z,
2019-09-07 11:00:00Z,
2019-09-08 11:00:00Z,
2019-09-09 11:00:00Z,
2019-09-10 11:00:00Z,
2019-09-11 11:00:00Z,
2019-09-12 11:00:00Z,
2019-09-13 11:00:00Z,
2019-09-14 11:00:00Z,
2019-09-15 11:00:00Z,
2019-09-16 11:00:00Z,
2019-09-17 11:00:00Z,
2019-09-18 11:00:00Z,
2019-09-19 11:00:00Z,
2019-09-20 11:00:00Z,
2019-09-21 11:00:00Z,
2019-09-22 11:00:00Z,
2019-09-23 11:00:00Z,
2019-09-24 11:00:00Z,
2019-09-25 11:00:00Z,
2019-09-26 11:00:00Z,
2019-09-27 11:00:00Z,
2019-09-28 11:00:00Z,
2019-09-29 11:00:00Z,
2019-09-30 11:00:00Z,
2019-10-01 11:00:00Z,
2019-10-02 11:00:00Z,
2019-10-03 11:00:00Z,
2019-10-04 11:00:00Z,
2019-10-05 11:00:00Z,
2019-10-06 11:00:00Z,
2019-10-07 11:00:00Z,
2019-10-08 11:00:00Z,
2019-10-09 11:00:00Z,
2019-10-10 11:00:00Z,
2019-10-11 11:00:00Z,
2019-10-12 11:00:00Z,
2019-10-13 11:00:00Z,
2019-10-14 11:00:00Z,
2019-10-15 11:00:00Z,
2019-10-16 11:00:00Z,
2019-10-17 11:00:00Z,
2019-10-18 11:00:00Z,
2019-10-19 11:00:00Z,
2019-10-20 11:00:00Z,
2019-10-21 11:00:00Z,
2019-10-22 11:00:00Z,
2019-10-23 11:00:00Z,
2019-10-24 11:00:00Z,
2019-10-25 11:00:00Z,
2019-10-26 11:00:00Z,
2019-10-27 11:00:00Z,
2019-10-28 11:00:00Z,
2019-10-29 11:00:00Z,
2019-10-30 11:00:00Z,
2019-10-31 11:00:00Z,
2019-11-01 11:00:00Z,
2019-11-02 11:00:00Z,
2019-11-03 11:00:00Z,
2019-11-04 11:00:00Z,
2019-11-05 11:00:00Z,
2019-11-06 11:00:00Z,
2019-11-07 11:00:00Z,
2019-11-08 11:00:00Z,
2019-11-09 11:00:00Z,
2019-11-10 11:00:00Z,
2019-11-11 11:00:00Z,
2019-11-12 11:00:00Z,
2019-11-13 11:00:00Z,
2019-11-14 11:00:00Z,
2019-11-15 11:00:00Z,
2019-11-16 11:00:00Z,
2019-11-17 11:00:00Z,
2019-11-18 11:00:00Z,
2019-11-19 11:00:00Z,
2019-11-20 11:00:00Z,
2019-11-21 11:00:00Z,
2019-11-22 11:00:00Z,
2019-11-23 11:00:00Z,
2019-11-24 11:00:00Z,
2019-11-25 11:00:00Z,
2019-11-26 11:00:00Z,
2019-11-27 11:00:00Z,
2019-11-28 11:00:00Z,
2019-11-29 11:00:00Z,
2019-11-30 11:00:00Z,
2019-12-01 11:00:00Z,
2019-12-02 11:00:00Z,
2019-12-03 11:00:00Z,
2019-12-04 11:00:00Z,
2019-12-05 11:00:00Z,
2019-12-06 11:00:00Z,
2019-12-07 11:00:00Z,
2019-12-08 11:00:00Z,
2019-12-09 11:00:00Z,
2019-12-10 11:00:00Z,
2019-12-11 11:00:00Z,
2019-12-12 11:00:00Z,
2019-12-13 11:00:00Z,
2019-12-14 11:00:00Z,
2019-12-15 11:00:00Z,
2019-12-16 11:00:00Z,
2019-12-17 11:00:00Z,
2019-12-18 11:00:00Z,
2019-12-19 11:00:00Z,
2019-12-20 11:00:00Z,
2019-12-21 11:00:00Z,
2019-12-22 11:00:00Z,
2019-12-23 11:00:00Z,
2019-12-24 11:00:00Z,
2019-12-25 11:00:00Z,185.7978
2019-12-26 11:00:00Z,155.4934
2019-12-27 11:00:00Z,150.6698
2019-12-28 11:00:00Z,148.5027
2019-12-29 11:00:00Z,147.9086
2019-12-30 11:00:00Z,147.7935
2019-12-31 11:00:00Z,146.4931
2020-01-01 11:00:00Z,145.4511
2020-01-02 11:00:00Z,142.8471
2020-01-03 11:00:00Z,134.0124
2020-01-04 11:00:00Z,95.29407
2020-01-05 11:00:00Z,92.53958
2020-01-06 11:00:00Z,92.76338
2020-01-07 11:00:00Z,93.35532
2020-01-08 11:00:00Z,99.74422
2020-01-09 11:00:00Z,130.5845
2020-01-10 11:00:00Z,166.4395
2020-01-11 11:00:00Z,180.2484
2020-01-12 11:00:00Z,206.0285
2020-01-13 11:00:00Z,174.4485
2020-01-14 11:00:00Z,207.6137
2020-01-15 11:00:00Z,200.2535
2020-01-16 11:00:00Z,190.9335
2020-01-17 11:00:00Z,221.9861
2020-01-18 11:00:00Z,270.0801
2020-01-19 11:00:00Z,255.1115
2020-01-20 11:00:00Z,228.0791
2020-01-21 11:00:00Z,197.0754
2020-01-22 11:00:00Z,195.1961
2020-01-23 11:00:00Z,208.4811
2020-01-24 11:00:00Z,184.3655
2020-01-25 11:00:00Z,183.1398
2020-01-26 11:00:00Z,185.1307
2020-01-27 11:00:00Z,182.3485
2020-01-28 11:00:00Z,185.8081
2020-01-29 11:00:00Z,189.9876
2020-01-30 11:00:00Z,189.5555
2020-01-31 11:00:00Z,189.4216
2020-02-01 11:00:00Z,189.5632
2020-02-02 11:00:00Z,198.0728
2020-02-03 11:00:00Z,166.2954
2020-02-04 11:00:00Z,152.0193
2020-02-05 11:00:00Z,148.2498
2020-02-06 11:00:00Z,151.3212
2020-02-07 11:00:00Z,167.595
2020-02-08 11:00:00Z,190.4021
2020-02-09 11:00:00Z,235.1844
2020-02-10 11:00:00Z,336.1081
2020-02-11 11:00:00Z,242.3651
2020-02-12 11:00:00Z,233.9861
2020-02-13 11:00:00Z,225.914
2020-02-14 11:00:00Z,219.3351
2020-02-15 11:00:00Z,223.7709
2020-02-16 11:00:00Z,342.5849
2020-02-17 11:00:00Z,322.63
2020-02-18 11:00:00Z,285.3456
2020-02-19 11:00:00Z,273.5634
2020-02-20 11:00:00Z,270.2608
2020-02-21 11:00:00Z,272.8342
2020-02-22 11:00:00Z,254.6232
2020-02-23 11:00:00Z,262.8127
2020-02-24 11:00:00Z,248.8488
2020-02-25 11:00:00Z,235.5305
2020-02-26 11:00:00Z,228.0304
2020-02-27 11:00:00Z,224.4468
2020-02-28 11:00:00Z,222.0057
2020-02-29 11:00:00Z,222.7759
2020-03-01 11:00:00Z,228.7859
2020-03-02 11:00:00Z,246.9642
2020-03-03 11:00:00Z,240.7088
2020-03-04 11:00:00Z,245.8884
2020-03-05 11:00:00Z,240.5222
2020-03-06 11:00:00Z,233.5913
2020-03-07 11:00:00Z,228.3976
2020-03-08 11:00:00Z,267.0173
2020-03-09 11:00:00Z,275.1147
2020-03-10 11:00:00Z,249.7394
2020-03-11 11:00:00Z,255.9626
2020-03-12 11:00:00Z,251.9776
2020-03-13 11:00:00Z,232.9548
2020-03-14 11:00:00Z,225.7122
2020-03-15 11:00:00Z,256.7925
2020-03-16 11:00:00Z,291.1045
2020-03-17 11:00:00Z,253.6609
2020-03-18 11:00:00Z,242.2259
2020-03-19 11:00:00Z,226.3947
2020-03-20 11:00:00Z,225.8362
2020-03-21 11:00:00Z,225.6501
2020-03-22 11:00:00Z,222.8757
2020-03-23 11:00:00Z,220.8159
2020-03-24 11:00:00Z,219.5719
2020-03-25 11:00:00Z,218.2358
2020-03-26 11:00:00Z,217.6267
2020-03-27 11:00:00Z,218.3843
2020-03-28 11:00:00Z,216.7219
2020-03-29 11:00:00Z,216.0568
2020-03-30 11:00:00Z,216.6714
2020-03-31 11:00:00Z,216.5633
2020-04-01 11:00:00Z,217.8709
2020-04-02 11:00:00Z,217.0503
2020-04-03 11:00:00Z,217.366
2020-04-04 11:00:00Z,215.8241
2020-04-05 11:00:00Z,211.1895
2020-04-06 11:00:00Z,196.6419
2020-04-07 11:00:00Z,185.9502
2020-04-08 11:00:00Z,185.4112
2020-04-09 11:00:00Z,188.9459
2020-04-10 11:00:00Z,192.9568
2020-04-11 11:00:00Z,192.4669
2020-04-12 11:00:00Z,188.7074
2020-04-13 11:00:00Z,187.4129
2020-04-14 11:00:00Z,183.3857
2020-04-15 11:00:00Z,170.3356
2020-04-16 11:00:00Z,167.9757
2020-04-17 11:00:00Z,166.53
2020-04-18 11:00:00Z,155.8698
2020-04-19 11:00:00Z,155.7528
2020-04-20 11:00:00Z,154.5487
2020-04-21 11:00:00Z,165.068
2020-04-22 11:00:00Z,173.1737
2020-04-23 11:00:00Z,174.9108
2020-04-24 11:00:00Z,172.1717
2020-04-25 11:00:00Z,174.1147
2020-04-26 11:00:00Z,180.4668
2020-04-27 11:00:00Z,182.7126
2020-04-28 11:00:00Z,182.7623
2020-04-29 11:00:00Z,181.8921
2020-04-30 11:00:00Z,186.2031
2020-05-01 11:00:00Z,193.0174
2020-05-02 11:00:00Z,189.9018
2020-05-03 11:00:00Z,186.0903
2020-05-04 11:00:00Z,182.9985
2020-05-05 11:00:00Z,182.4214
2020-05-06 11:00:00Z,182.3772
2020-05-07 11:00:00Z,182.9839
2020-05-08 11:00:00Z,181.5439
2020-05-09 11:00:00Z,181.8224
2020-05-10 11:00:00Z,181.0562
2020-05-11 11:00:00Z,182.1918
2020-05-12 11:00:00Z,185.0383
2020-05-13 11:00:00Z,185.3465
2020-05-14 11:00:00Z,180.0172
2020-05-15 11:00:00Z,177.8472
2020-05-16 11:00:00Z,173.172
2020-05-17 11:00:00Z,171.7943
2020-05-18 11:00:00Z,165.9178
