Dato,Vannføring
2019-02-23 11:00:00Z,75.61637
2019-02-24 11:00:00Z,71.68742
2019-02-25 11:00:00Z,73.88734
2019-02-26 11:00:00Z,79.97178
2019-02-27 11:00:00Z,95.0945
2019-02-28 11:00:00Z,103.3416
2019-03-01 11:00:00Z,92.95409
2019-03-02 11:00:00Z,85.2095
2019-03-03 11:00:00Z,74.48706
2019-03-04 11:00:00Z,76.26342
2019-03-05 11:00:00Z,87.95676
2019-03-06 11:00:00Z,90.83124
2019-03-07 11:00:00Z,106.4765
2019-03-08 11:00:00Z,133.3755
2019-03-09 11:00:00Z,128.4932
2019-03-10 11:00:00Z,106.7312
2019-03-11 11:00:00Z,83.1082
2019-03-12 11:00:00Z,70.61189
2019-03-13 11:00:00Z,85.6158
2019-03-14 11:00:00Z,82.18736
2019-03-15 11:00:00Z,72.92986
2019-03-16 11:00:00Z,66.98298
2019-03-17 11:00:00Z,72.90005
2019-03-18 11:00:00Z,77.47081
2019-03-19 11:00:00Z,70.50767
2019-03-20 11:00:00Z,64.87593
2019-03-21 11:00:00Z,67.48471
2019-03-22 11:00:00Z,81.26119
2019-03-23 11:00:00Z,98.41515
2019-03-24 11:00:00Z,116.9204
2019-03-25 11:00:00Z,109.8486
2019-03-26 11:00:00Z,96.34102
2019-03-27 11:00:00Z,83.42176
2019-03-28 11:00:00Z,77.52581
2019-03-29 11:00:00Z,87.50163
2019-03-30 11:00:00Z,111.3238
2019-03-31 11:00:00Z,123.3456
2019-04-01 11:00:00Z,115.8805
2019-04-02 11:00:00Z,92.59126
2019-04-03 11:00:00Z,77.16003
2019-04-04 11:00:00Z,70.30457
2019-04-05 11:00:00Z,67.20013
2019-04-06 11:00:00Z,66.68565
2019-04-07 11:00:00Z,68.28625
2019-04-08 11:00:00Z,69.62894
2019-04-09 11:00:00Z,69.2327
2019-04-10 11:00:00Z,66.57475
2019-04-11 11:00:00Z,62.83331
2019-04-12 11:00:00Z,59.45874
2019-04-13 11:00:00Z,56.42181
2019-04-14 11:00:00Z,54.16191
2019-04-15 11:00:00Z,52.51638
2019-04-16 11:00:00Z,47.56441
2019-04-17 11:00:00Z,35.48246
2019-04-18 11:00:00Z,30.39474
2019-04-19 11:00:00Z,29.3013
2019-04-20 11:00:00Z,30.94176
2019-04-21 11:00:00Z,34.00875
2019-04-22 11:00:00Z,32.19537
2019-04-23 11:00:00Z,29.6688
2019-04-24 11:00:00Z,57.58936
2019-04-25 11:00:00Z,68.03816
2019-04-26 11:00:00Z,63.36308
2019-04-27 11:00:00Z,57.34491
2019-04-28 11:00:00Z,62.05876
2019-04-29 11:00:00Z,125.7504
2019-04-30 11:00:00Z,141.5439
2019-05-01 11:00:00Z,121.5063
2019-05-02 11:00:00Z,106.2188
2019-05-03 11:00:00Z,92.25586
2019-05-04 11:00:00Z,78.99445
2019-05-05 11:00:00Z,74.31287
2019-05-06 11:00:00Z,59.42603
2019-05-07 11:00:00Z,43.28111
2019-05-08 11:00:00Z,37.40939
2019-05-09 11:00:00Z,39.57338
2019-05-10 11:00:00Z,56.50773
2019-05-11 11:00:00Z,77.81169
2019-05-12 11:00:00Z,76.35014
2019-05-13 11:00:00Z,60.41353
2019-05-14 11:00:00Z,58.08779
2019-05-15 11:00:00Z,51.90385
2019-05-16 11:00:00Z,47.56265
2019-05-17 11:00:00Z,42.94248
2019-05-18 11:00:00Z,36.31498
2019-05-19 11:00:00Z,21.32828
2019-05-20 11:00:00Z,19.4261
2019-05-21 11:00:00Z,33.66337
2019-05-22 11:00:00Z,45.91646
2019-05-23 11:00:00Z,52.36963
2019-05-24 11:00:00Z,64.31107
2019-05-25 11:00:00Z,71.00724
2019-05-26 11:00:00Z,55.78846
2019-05-27 11:00:00Z,50.92894
2019-05-28 11:00:00Z,55.72135
2019-05-29 11:00:00Z,48.49745
2019-05-30 11:00:00Z,42.30969
2019-05-31 11:00:00Z,33.00307
2019-06-01 11:00:00Z,32.997
2019-06-02 11:00:00Z,36.0812
2019-06-03 11:00:00Z,29.00002
2019-06-04 11:00:00Z,38.9557
2019-06-05 11:00:00Z,47.96321
2019-06-06 11:00:00Z,43.54896
2019-06-07 11:00:00Z,41.2917
2019-06-08 11:00:00Z,36.00898
2019-06-09 11:00:00Z,35.47527
2019-06-10 11:00:00Z,42.26139
2019-06-11 11:00:00Z,68.74809
2019-06-12 11:00:00Z,91.94171
2019-06-13 11:00:00Z,111.4414
2019-06-14 11:00:00Z,142.858
2019-06-15 11:00:00Z,113.5394
2019-06-16 11:00:00Z,108.8387
2019-06-17 11:00:00Z,90.02802
2019-06-18 11:00:00Z,73.6094
2019-06-19 11:00:00Z,65.44083
2019-06-20 11:00:00Z,67.56125
2019-06-21 11:00:00Z,65.85374
2019-06-22 11:00:00Z,56.30155
2019-06-23 11:00:00Z,38.78665
2019-06-24 11:00:00Z,32.58225
2019-06-25 11:00:00Z,42.9551
2019-06-26 11:00:00Z,45.28804
2019-06-27 11:00:00Z,38.77988
2019-06-28 11:00:00Z,37.23634
2019-06-29 11:00:00Z,26.63166
2019-06-30 11:00:00Z,18.04365
2019-07-01 11:00:00Z,13.69952
2019-07-02 11:00:00Z,13.77029
2019-07-03 11:00:00Z,17.33408
2019-07-04 11:00:00Z,23.73764
2019-07-05 11:00:00Z,18.52719
2019-07-06 11:00:00Z,16.37133
2019-07-07 11:00:00Z,13.37598
2019-07-08 11:00:00Z,10.69707
2019-07-09 11:00:00Z,10.81954
2019-07-10 11:00:00Z,15.27937
2019-07-11 11:00:00Z,17.77424
2019-07-12 11:00:00Z,17.90522
2019-07-13 11:00:00Z,13.62101
2019-07-14 11:00:00Z,10.61925
2019-07-15 11:00:00Z,8.562771
2019-07-16 11:00:00Z,8.029011
2019-07-17 11:00:00Z,8.319186
2019-07-18 11:00:00Z,10.79292
2019-07-19 11:00:00Z,10.54016
2019-07-20 11:00:00Z,9.443577
2019-07-21 11:00:00Z,16.34332
2019-07-22 11:00:00Z,32.97713
2019-07-23 11:00:00Z,50.04002
2019-07-24 11:00:00Z,63.50557
2019-07-25 11:00:00Z,60.91158
2019-07-26 11:00:00Z,50.43505
2019-07-27 11:00:00Z,44.28022
2019-07-28 11:00:00Z,41.07412
2019-07-29 11:00:00Z,40.52862
2019-07-30 11:00:00Z,22.28225
2019-07-31 11:00:00Z,15.69058
2019-08-01 11:00:00Z,15.46147
2019-08-02 11:00:00Z,23.66514
2019-08-03 11:00:00Z,27.95629
2019-08-04 11:00:00Z,17.29646
2019-08-05 11:00:00Z,13.6998
2019-08-06 11:00:00Z,17.63643
2019-08-07 11:00:00Z,28.86699
2019-08-08 11:00:00Z,37.16957
2019-08-09 11:00:00Z,36.47693
2019-08-10 11:00:00Z,42.55845
2019-08-11 11:00:00Z,60.36126
2019-08-12 11:00:00Z,79.67241
2019-08-13 11:00:00Z,100.2711
2019-08-14 11:00:00Z,97.74448
2019-08-15 11:00:00Z,82.6294
2019-08-16 11:00:00Z,73.93793
2019-08-17 11:00:00Z,97.78601
2019-08-18 11:00:00Z,117.5114
2019-08-19 11:00:00Z,153.7278
2019-08-20 11:00:00Z,156.5769
2019-08-21 11:00:00Z,139.2953
2019-08-22 11:00:00Z,120.4639
2019-08-23 11:00:00Z,148.3387
2019-08-24 11:00:00Z,142.6122
2019-08-25 11:00:00Z,117.5535
2019-08-26 11:00:00Z,89.42476
2019-08-27 11:00:00Z,71.67797
2019-08-28 11:00:00Z,63.16449
2019-08-29 11:00:00Z,57.23431
2019-08-30 11:00:00Z,55.09172
2019-08-31 11:00:00Z,44.43222
2019-09-01 11:00:00Z,33.17253
2019-09-02 11:00:00Z,31.30777
2019-09-03 11:00:00Z,43.26488
2019-09-04 11:00:00Z,48.232
2019-09-05 11:00:00Z,45.48223
2019-09-06 11:00:00Z,44.2221
2019-09-07 11:00:00Z,51.27826
2019-09-08 11:00:00Z,51.12967
2019-09-09 11:00:00Z,47.27043
2019-09-10 11:00:00Z,59.49498
2019-09-11 11:00:00Z,73.06843
2019-09-12 11:00:00Z,84.3849
2019-09-13 11:00:00Z,83.53445
2019-09-14 11:00:00Z,74.84061
2019-09-15 11:00:00Z,69.53065
2019-09-16 11:00:00Z,60.88054
2019-09-17 11:00:00Z,58.70815
2019-09-18 11:00:00Z,49.12758
2019-09-19 11:00:00Z,38.57753
2019-09-20 11:00:00Z,50.09269
2019-09-21 11:00:00Z,51.6652
2019-09-22 11:00:00Z,50.98249
2019-09-23 11:00:00Z,46.66373
2019-09-24 11:00:00Z,47.25482
2019-09-25 11:00:00Z,48.41052
2019-09-26 11:00:00Z,47.53249
2019-09-27 11:00:00Z,70.60511
2019-09-28 11:00:00Z,103.3819
2019-09-29 11:00:00Z,139.1133
2019-09-30 11:00:00Z,129.6273
2019-10-01 11:00:00Z,116.2268
2019-10-02 11:00:00Z,104.6986
2019-10-03 11:00:00Z,80.70475
2019-10-04 11:00:00Z,77.40421
2019-10-05 11:00:00Z,83.44531
2019-10-06 11:00:00Z,79.82141
2019-10-07 11:00:00Z,69.92262
2019-10-08 11:00:00Z,65.46653
2019-10-09 11:00:00Z,66.45243
2019-10-10 11:00:00Z,76.07736
2019-10-11 11:00:00Z,89.46452
2019-10-12 11:00:00Z,95.41396
2019-10-13 11:00:00Z,91.29345
2019-10-14 11:00:00Z,109.2486
2019-10-15 11:00:00Z,145.8873
2019-10-16 11:00:00Z,198.073
2019-10-17 11:00:00Z,192.0809
2019-10-18 11:00:00Z,176.0425
2019-10-19 11:00:00Z,187.8331
2019-10-20 11:00:00Z,211.3782
2019-10-21 11:00:00Z,211.6641
2019-10-22 11:00:00Z,177.9389
2019-10-23 11:00:00Z,136.9072
2019-10-24 11:00:00Z,106.0741
2019-10-25 11:00:00Z,96.2389
2019-10-26 11:00:00Z,103.0133
2019-10-27 11:00:00Z,112.8956
2019-10-28 11:00:00Z,106.3827
2019-10-29 11:00:00Z,91.90919
2019-10-30 11:00:00Z,77.80535
2019-10-31 11:00:00Z,67.50877
2019-11-01 11:00:00Z,62.322
2019-11-02 11:00:00Z,58.92308
2019-11-03 11:00:00Z,57.1583
2019-11-04 11:00:00Z,50.12049
2019-11-05 11:00:00Z,43.54435
2019-11-06 11:00:00Z,39.04073
2019-11-07 11:00:00Z,41.72617
2019-11-08 11:00:00Z,38.72845
2019-11-09 11:00:00Z,37.49032
2019-11-10 11:00:00Z,26.80676
2019-11-11 11:00:00Z,21.72159
2019-11-12 11:00:00Z,45.70178
2019-11-13 11:00:00Z,83.05024
2019-11-14 11:00:00Z,100.6211
2019-11-15 11:00:00Z,107.6228
2019-11-16 11:00:00Z,96.86765
2019-11-17 11:00:00Z,90.5736
2019-11-18 11:00:00Z,90.76252
2019-11-19 11:00:00Z,134.532
2019-11-20 11:00:00Z,172.2485
2019-11-21 11:00:00Z,154.9982
2019-11-22 11:00:00Z,200.297
2019-11-23 11:00:00Z,314.296
2019-11-24 11:00:00Z,327.5297
2019-11-25 11:00:00Z,261.5313
2019-11-26 11:00:00Z,207.7088
2019-11-27 11:00:00Z,192.4853
2019-11-28 11:00:00Z,177.3257
2019-11-29 11:00:00Z,152.7386
2019-11-30 11:00:00Z,117.2319
2019-12-01 11:00:00Z,89.1271
2019-12-02 11:00:00Z,70.80828
2019-12-03 11:00:00Z,63.1205
2019-12-04 11:00:00Z,59.22689
2019-12-05 11:00:00Z,57.13078
2019-12-06 11:00:00Z,58.89096
2019-12-07 11:00:00Z,63.93549
2019-12-08 11:00:00Z,78.8275
2019-12-09 11:00:00Z,89.35016
2019-12-10 11:00:00Z,97.20599
2019-12-11 11:00:00Z,165.945
2019-12-12 11:00:00Z,192.1902
2019-12-13 11:00:00Z,178.7959
2019-12-14 11:00:00Z,157.5682
2019-12-15 11:00:00Z,147.9267
2019-12-16 11:00:00Z,124.9101
2019-12-17 11:00:00Z,101.8905
2019-12-18 11:00:00Z,85.91454
2019-12-19 11:00:00Z,78.45245
2019-12-20 11:00:00Z,89.71346
2019-12-21 11:00:00Z,153.2912
2019-12-22 11:00:00Z,206.4536
2019-12-23 11:00:00Z,212.6039
2019-12-24 11:00:00Z,223.6366
2019-12-25 11:00:00Z,187.8181
2019-12-26 11:00:00Z,142.3705
2019-12-27 11:00:00Z,107.2195
2019-12-28 11:00:00Z,83.10145
2019-12-29 11:00:00Z,68.24519
2019-12-30 11:00:00Z,63.07308
2019-12-31 11:00:00Z,70.19719
2020-01-01 11:00:00Z,84.84576
2020-01-02 11:00:00Z,82.36348
2020-01-03 11:00:00Z,73.17147
2020-01-04 11:00:00Z,68.36351
2020-01-05 11:00:00Z,67.63194
2020-01-06 11:00:00Z,63.64513
2020-01-07 11:00:00Z,59.25216
2020-01-08 11:00:00Z,61.35341
2020-01-09 11:00:00Z,64.15714
2020-01-10 11:00:00Z,72.1496
2020-01-11 11:00:00Z,75.01069
2020-01-12 11:00:00Z,105.8742
2020-01-13 11:00:00Z,119.1644
2020-01-14 11:00:00Z,138.5685
2020-01-15 11:00:00Z,185.4367
2020-01-16 11:00:00Z,181.9128
2020-01-17 11:00:00Z,173.9123
2020-01-18 11:00:00Z,205.9319
2020-01-19 11:00:00Z,219.2949
2020-01-20 11:00:00Z,175.6143
2020-01-21 11:00:00Z,139.5133
2020-01-22 11:00:00Z,107.5531
2020-01-23 11:00:00Z,88.98518
2020-01-24 11:00:00Z,76.76653
2020-01-25 11:00:00Z,68.44455
2020-01-26 11:00:00Z,62.68685
2020-01-27 11:00:00Z,66.785
2020-01-28 11:00:00Z,78.35357
2020-01-29 11:00:00Z,100.7074
2020-01-30 11:00:00Z,99.80521
2020-01-31 11:00:00Z,92.01702
2020-02-01 11:00:00Z,82.91055
2020-02-02 11:00:00Z,92.47416
2020-02-03 11:00:00Z,91.48499
2020-02-04 11:00:00Z,81.92597
2020-02-05 11:00:00Z,69.40538
2020-02-06 11:00:00Z,62.83023
2020-02-07 11:00:00Z,60.58104
2020-02-08 11:00:00Z,60.00214
2020-02-09 11:00:00Z,94.05054
2020-02-10 11:00:00Z,222.3982
2020-02-11 11:00:00Z,236.2682
2020-02-12 11:00:00Z,185.4747
2020-02-13 11:00:00Z,136.4907
2020-02-14 11:00:00Z,102.18
2020-02-15 11:00:00Z,84.84306
2020-02-16 11:00:00Z,181.1452
2020-02-17 11:00:00Z,267.9415
2020-02-18 11:00:00Z,281.5551
2020-02-19 11:00:00Z,216.3485
2020-02-20 11:00:00Z,167.7703
2020-02-21 11:00:00Z,149.861
2020-02-22 11:00:00Z,143.5653
2020-02-23 11:00:00Z,156.0105
2020-02-24 11:00:00Z,156.4955
2020-02-25 11:00:00Z,135.8221
2020-02-26 11:00:00Z,110.7667
2020-02-27 11:00:00Z,88.19232
2020-02-28 11:00:00Z,72.10381
2020-02-29 11:00:00Z,68.52879
2020-03-01 11:00:00Z,75.0723
2020-03-02 11:00:00Z,92.19549
2020-03-03 11:00:00Z,99.69836
2020-03-04 11:00:00Z,113.8637
2020-03-05 11:00:00Z,99.99611
2020-03-06 11:00:00Z,84.73
2020-03-07 11:00:00Z,71.84598
2020-03-08 11:00:00Z,90.45517
2020-03-09 11:00:00Z,141.8076
2020-03-10 11:00:00Z,166.679
2020-03-11 11:00:00Z,188.6716
2020-03-12 11:00:00Z,176.9957
2020-03-13 11:00:00Z,152.0536
2020-03-14 11:00:00Z,120.695
2020-03-15 11:00:00Z,124.0352
2020-03-16 11:00:00Z,183.6374
2020-03-17 11:00:00Z,185.7393
2020-03-18 11:00:00Z,174.7928
2020-03-19 11:00:00Z,156.9879
2020-03-20 11:00:00Z,131.7418
2020-03-21 11:00:00Z,108.0439
2020-03-22 11:00:00Z,86.51737
2020-03-23 11:00:00Z,71.46883
2020-03-24 11:00:00Z,62.10549
2020-03-25 11:00:00Z,57.81805
2020-03-26 11:00:00Z,55.23502
2020-03-27 11:00:00Z,53.66103
2020-03-28 11:00:00Z,53.07491
2020-03-29 11:00:00Z,53.04934
2020-03-30 11:00:00Z,53.14819
2020-03-31 11:00:00Z,52.47312
2020-04-01 11:00:00Z,48.05583
2020-04-02 11:00:00Z,48.65264
2020-04-03 11:00:00Z,50.63624
2020-04-04 11:00:00Z,49.82131
2020-04-05 11:00:00Z,47.64021
2020-04-06 11:00:00Z,31.11571
2020-04-07 11:00:00Z,17.73335
2020-04-08 11:00:00Z,13.77977
2020-04-09 11:00:00Z,19.41633
2020-04-10 11:00:00Z,43.95031
2020-04-11 11:00:00Z,53.48574
2020-04-12 11:00:00Z,45.58901
2020-04-13 11:00:00Z,25.34011
2020-04-14 11:00:00Z,23.16398
2020-04-15 11:00:00Z,28.77853
2020-04-16 11:00:00Z,21.68015
2020-04-17 11:00:00Z,19.71876
2020-04-18 11:00:00Z,26.71115
2020-04-19 11:00:00Z,34.2014
2020-04-20 11:00:00Z,33.38565
2020-04-21 11:00:00Z,33.75184
2020-04-22 11:00:00Z,37.7398
2020-04-23 11:00:00Z,45.31017
2020-04-24 11:00:00Z,52.18023
2020-04-25 11:00:00Z,48.5416
2020-04-26 11:00:00Z,49.51529
2020-04-27 11:00:00Z,52.25048
2020-04-28 11:00:00Z,55.0433
2020-04-29 11:00:00Z,48.92672
2020-04-30 11:00:00Z,44.53165
2020-05-01 11:00:00Z,43.69264
2020-05-02 11:00:00Z,47.12891
2020-05-03 11:00:00Z,35.78383
2020-05-04 11:00:00Z,38.79641
2020-05-05 11:00:00Z,54.15742
2020-05-06 11:00:00Z,48.03345
2020-05-07 11:00:00Z,38.54657
2020-05-08 11:00:00Z,38.06332
2020-05-09 11:00:00Z,35.70856
2020-05-10 11:00:00Z,33.32186
2020-05-11 11:00:00Z,27.49126
2020-05-12 11:00:00Z,32.07932
2020-05-13 11:00:00Z,42.10816
2020-05-14 11:00:00Z,45.85452
2020-05-15 11:00:00Z,36.96059
2020-05-16 11:00:00Z,23.67205
2020-05-17 11:00:00Z,19.70274
2020-05-18 11:00:00Z,19.73104
2020-05-19 11:00:00Z,29.8338
2020-05-20 11:00:00Z,32.62213
2020-05-21 11:00:00Z,28.29779
2020-05-22 11:00:00Z,20.32083
2020-05-23 11:00:00Z,24.79345
2020-05-24 11:00:00Z,33.19797
2020-05-25 11:00:00Z,62.10903
2020-05-26 11:00:00Z,64.39783
2020-05-27 11:00:00Z,56.85345
2020-05-28 11:00:00Z,61.14539
2020-05-29 11:00:00Z,67.05539
2020-05-30 11:00:00Z,62.925
2020-05-31 11:00:00Z,51.8227
2020-06-01 11:00:00Z,43.71725
2020-06-02 11:00:00Z,37.97257
2020-06-03 11:00:00Z,34.57576
2020-06-04 11:00:00Z,33.68293
2020-06-05 11:00:00Z,47.20673
2020-06-06 11:00:00Z,76.39944
2020-06-07 11:00:00Z,77.28638
2020-06-08 11:00:00Z,85.73228
2020-06-09 11:00:00Z,85.53227
2020-06-10 11:00:00Z,70.5097
2020-06-11 11:00:00Z,56.26263
2020-06-12 11:00:00Z,48.10128
2020-06-13 11:00:00Z,37.76684
2020-06-14 11:00:00Z,32.90065
2020-06-15 11:00:00Z,29.19522
2020-06-16 11:00:00Z,31.25447
2020-06-17 11:00:00Z,32.15785
2020-06-18 11:00:00Z,34.51297
2020-06-19 11:00:00Z,20.92142
2020-06-20 11:00:00Z,21.66955
2020-06-21 11:00:00Z,27.00556
2020-06-22 11:00:00Z,29.16157
2020-06-23 11:00:00Z,32.11093
2020-06-24 11:00:00Z,35.28016
2020-06-25 11:00:00Z,35.2841
2020-06-26 11:00:00Z,33.46051
2020-06-27 11:00:00Z,29.96633
2020-06-28 11:00:00Z,28.50911
2020-06-29 11:00:00Z,28.47034
2020-06-30 11:00:00Z,32.10247
2020-07-01 11:00:00Z,31.46774
2020-07-02 11:00:00Z,30.40356
2020-07-03 11:00:00Z,39.3957
2020-07-04 11:00:00Z,37.74636
2020-07-05 11:00:00Z,35.9867
2020-07-06 11:00:00Z,39.58907
2020-07-07 11:00:00Z,43.84411
2020-07-08 11:00:00Z,44.63022
2020-07-09 11:00:00Z,38.88608
2020-07-10 11:00:00Z,34.04432
2020-07-11 11:00:00Z,31.8533
2020-07-12 11:00:00Z,28.83017
2020-07-13 11:00:00Z,25.50609
2020-07-14 11:00:00Z,23.49266
2020-07-15 11:00:00Z,22.17556
2020-07-16 11:00:00Z,20.77383
2020-07-17 11:00:00Z,21.53068
2020-07-18 11:00:00Z,23.20647
2020-07-19 11:00:00Z,24.52034
2020-07-20 11:00:00Z,23.97855
2020-07-21 11:00:00Z,24.10976
2020-07-22 11:00:00Z,28.4924
2020-07-23 11:00:00Z,29.42663
2020-07-24 11:00:00Z,32.07032
2020-07-25 11:00:00Z,31.03286
2020-07-26 11:00:00Z,48.96974
2020-07-27 11:00:00Z,81.61359
2020-07-28 11:00:00Z,124.4849
2020-07-29 11:00:00Z,218.4559
2020-07-30 11:00:00Z,239.8087
2020-07-31 11:00:00Z,185.8113
2020-08-01 11:00:00Z,137.9185
2020-08-02 11:00:00Z,104.6505
2020-08-03 11:00:00Z,84.76807
2020-08-04 11:00:00Z,66.41062
2020-08-05 11:00:00Z,54.87879
2020-08-06 11:00:00Z,51.43483
2020-08-07 11:00:00Z,48.01884
2020-08-08 11:00:00Z,44.60331
2020-08-09 11:00:00Z,39.89756
2020-08-10 11:00:00Z,34.66678
2020-08-11 11:00:00Z,29.3484
2020-08-12 11:00:00Z,35.86386
2020-08-13 11:00:00Z,31.78592
2020-08-14 11:00:00Z,27.4473
2020-08-15 11:00:00Z,25.97241
2020-08-16 11:00:00Z,24.97421
2020-08-17 11:00:00Z,21.0831
2020-08-18 11:00:00Z,11.88642
2020-08-19 11:00:00Z,7.975352
2020-08-20 11:00:00Z,7.38646
2020-08-21 11:00:00Z,17.3363
2020-08-22 11:00:00Z,21.21602
2020-08-23 11:00:00Z,20.57378
2020-08-24 11:00:00Z,24.31793
2020-08-25 11:00:00Z,27.26773
2020-08-26 11:00:00Z,29.42151
2020-08-27 11:00:00Z,30.10757
2020-08-28 11:00:00Z,22.75656
2020-08-29 11:00:00Z,20.91319
2020-08-30 11:00:00Z,13.60951
2020-08-31 11:00:00Z,14.23155
2020-09-01 11:00:00Z,15.87172
2020-09-02 11:00:00Z,17.0093
2020-09-03 11:00:00Z,16.02798
2020-09-04 11:00:00Z,17.82656
2020-09-05 11:00:00Z,17.51864
2020-09-06 11:00:00Z,19.1979
2020-09-07 11:00:00Z,19.56486
2020-09-08 11:00:00Z,19.48507
2020-09-09 11:00:00Z,20.20613
2020-09-10 11:00:00Z,20.39419
2020-09-11 11:00:00Z,19.26017
2020-09-12 11:00:00Z,17.64432
2020-09-13 11:00:00Z,14.06529
2020-09-14 11:00:00Z,12.60066
2020-09-15 11:00:00Z,16.59629
2020-09-16 11:00:00Z,14.69264
2020-09-17 11:00:00Z,18.26822
2020-09-18 11:00:00Z,24.26098
2020-09-19 11:00:00Z,34.65121
2020-09-20 11:00:00Z,27.78421
2020-09-21 11:00:00Z,24.60921
2020-09-22 11:00:00Z,29.47633
2020-09-23 11:00:00Z,31.46361
2020-09-24 11:00:00Z,42.80153
2020-09-25 11:00:00Z,71.35222
2020-09-26 11:00:00Z,91.78523
2020-09-27 11:00:00Z,87.50769
2020-09-28 11:00:00Z,78.61117
2020-09-29 11:00:00Z,79.76073
2020-09-30 11:00:00Z,71.72632
2020-10-01 11:00:00Z,66.81819
2020-10-02 11:00:00Z,91.67253
2020-10-03 11:00:00Z,104.8046
2020-10-04 11:00:00Z,159.9851
2020-10-05 11:00:00Z,316.0972
2020-10-06 11:00:00Z,316.203
2020-10-07 11:00:00Z,232.4881
2020-10-08 11:00:00Z,180.8195
2020-10-09 11:00:00Z,140.6705
2020-10-10 11:00:00Z,121.2211
2020-10-11 11:00:00Z,104.5199
2020-10-12 11:00:00Z,86.64614
2020-10-13 11:00:00Z,76.5642
2020-10-14 11:00:00Z,69.64922
2020-10-15 11:00:00Z,64.13354
2020-10-16 11:00:00Z,60.68696
2020-10-17 11:00:00Z,57.25151
2020-10-18 11:00:00Z,54.61778
2020-10-19 11:00:00Z,52.44187
2020-10-20 11:00:00Z,52.95654
2020-10-21 11:00:00Z,60.55042
2020-10-22 11:00:00Z,72.59859
2020-10-23 11:00:00Z,83.62629
2020-10-24 11:00:00Z,89.74818
2020-10-25 11:00:00Z,128.7475
2020-10-26 11:00:00Z,192.1497
2020-10-27 11:00:00Z,233.0879
2020-10-28 11:00:00Z,280.999
2020-10-29 11:00:00Z,284.0295
2020-10-30 11:00:00Z,236.278
2020-10-31 11:00:00Z,190.1406
2020-11-01 11:00:00Z,176.2851
2020-11-02 11:00:00Z,216.5149
2020-11-03 11:00:00Z,230.4903
2020-11-04 11:00:00Z,197.0258
2020-11-05 11:00:00Z,148.185
2020-11-06 11:00:00Z,115.5412
2020-11-07 11:00:00Z,92.93113
2020-11-08 11:00:00Z,77.26185
2020-11-09 11:00:00Z,65.8461
2020-11-10 11:00:00Z,57.65877
2020-11-11 11:00:00Z,58.07769
2020-11-12 11:00:00Z,57.34898
2020-11-13 11:00:00Z,63.58245
2020-11-14 11:00:00Z,93.53282
2020-11-15 11:00:00Z,158.237
2020-11-16 11:00:00Z,325.3186
2020-11-17 11:00:00Z,422.0759
2020-11-18 11:00:00Z,318.8629
2020-11-19 11:00:00Z,228.4149
2020-11-20 11:00:00Z,177.6199
2020-11-21 11:00:00Z,141.0906
2020-11-22 11:00:00Z,126.4052
2020-11-23 11:00:00Z,118.7655
2020-11-24 11:00:00Z,111.2186
2020-11-25 11:00:00Z,96.91648
2020-11-26 11:00:00Z,82.12597
2020-11-27 11:00:00Z,75.98672
2020-11-28 11:00:00Z,74.04851
2020-11-29 11:00:00Z,69.01556
2020-11-30 11:00:00Z,65.16846
2020-12-01 11:00:00Z,64.31668
2020-12-02 11:00:00Z,62.64698
2020-12-03 11:00:00Z,74.57972
2020-12-04 11:00:00Z,113.7111
2020-12-05 11:00:00Z,109.0111
2020-12-06 11:00:00Z,118.1647
2020-12-07 11:00:00Z,151.9891
2020-12-08 11:00:00Z,304.696
2020-12-09 11:00:00Z,376.476
2020-12-10 11:00:00Z,338.4646
2020-12-11 11:00:00Z,307.6945
2020-12-12 11:00:00Z,247.0221
2020-12-13 11:00:00Z,194.275
2020-12-14 11:00:00Z,194.6267
2020-12-15 11:00:00Z,302.2444
2020-12-16 11:00:00Z,308.123
2020-12-17 11:00:00Z,252.7302
2020-12-18 11:00:00Z,243.1086
2020-12-19 11:00:00Z,252.0518
2020-12-20 11:00:00Z,277.8412
2020-12-21 11:00:00Z,307.0986
2020-12-22 11:00:00Z,298.8762
2020-12-23 11:00:00Z,262.4298
2020-12-24 11:00:00Z,227.1088
2020-12-25 11:00:00Z,181.9505
2020-12-26 11:00:00Z,134.9804
2020-12-27 11:00:00Z,162.711
2020-12-28 11:00:00Z,280.6071
2020-12-29 11:00:00Z,304.4595
2020-12-30 11:00:00Z,243.2839
2020-12-31 11:00:00Z,191.5929
2021-01-01 11:00:00Z,143.1968
2021-01-02 11:00:00Z,109.7054
2021-01-03 11:00:00Z,87.034
2021-01-04 11:00:00Z,73.6889
2021-01-05 11:00:00Z,62.96667
2021-01-06 11:00:00Z,52.51878
2021-01-07 11:00:00Z,45.12727
2021-01-08 11:00:00Z,41.43061
2021-01-09 11:00:00Z,36.25602
2021-01-10 11:00:00Z,33.23958
2021-01-11 11:00:00Z,29.36842
2021-01-12 11:00:00Z,26.01188
2021-01-13 11:00:00Z,24.37724
2021-01-14 11:00:00Z,22.52001
2021-01-15 11:00:00Z,20.39746
2021-01-16 11:00:00Z,19.33797
2021-01-17 11:00:00Z,17.74606
2021-01-18 11:00:00Z,18.01138
2021-01-19 11:00:00Z,19.25249
2021-01-20 11:00:00Z,27.38299
2021-01-21 11:00:00Z,49.66958
2021-01-22 11:00:00Z,85.07433
